"Dolphin1","Dolphin2","IDPair","DyadML","Closekin"
"CDB","SVD","CDB.SVD",0.0066,"N"
"CDB","SYM","CDB.SYM",NA,"N"
"CDB","TAB","CDB.TAB",NA,"N"
"CDB","TAF","CDB.TAF",0.0036,"N"
"CDB","TAL","CDB.TAL",0.2342,"Y"
"CDB","TAM","CDB.TAM",0.0032,"N"
"CDB","TAT","CDB.TAT",NA,"N"
"CDB","TAW","CDB.TAW",0,"N"
"CDB","TBA","CDB.TBA",NA,"N"
"CDB","TDL","CDB.TDL",0,"N"
"CDB","TDM","CDB.TDM",NA,"N"
"CDB","TDO","CDB.TDO",0.003,"N"
"CDB","THU","CDB.THU",NA,"N"
"CDB","TIP","CDB.TIP",NA,"N"
"CDB","TOG","CDB.TOG",0.0034,"N"
"CDB","TON","CDB.TON",NA,"N"
"CDB","TOR","CDB.TOR",0,"N"
"CDB","TRE","CDB.TRE",NA,"N"
"CDB","TRY","CDB.TRY",NA,"N"
"CDB","TST","CDB.TST",0,"N"
"CDB","TTM","CDB.TTM",0,"N"
"CDB","TUF","CDB.TUF",0.0084,"N"
"CDB","TUK","CDB.TUK",0.0106,"N"
"CDB","TUL","CDB.TUL",0.0135,"N"
"CDB","TUN","CDB.TUN",0,"N"
"CDB","TUX","CDB.TUX",0,"N"
"CDB","TWE","CDB.TWE",NA,"N"
"CDB","TWO","CDB.TWO",NA,"N"
"CDB","UHF","CDB.UHF",NA,"N"
"CDB","URP","CDB.URP",NA,"N"
"CDB","URS","CDB.URS",NA,"N"
"CDB","UVE","CDB.UVE",0.0106,"N"
"CDB","VAM","CDB.VAM",NA,"N"
"CDB","VBE","CDB.VBE",0,"N"
"CDB","VEC","CDB.VEC",NA,"N"
"CDB","VEG","CDB.VEG",NA,"N"
"CDB","VEN","CDB.VEN",NA,"N"
"CDB","VLT","CDB.VLT",0,"N"
"CDB","WAC","CDB.WAC",0.0122,"N"
"CDB","WAN","CDB.WAN",NA,"N"
"CDB","WED","CDB.WED",NA,"N"
"CDB","WEE","CDB.WEE",NA,"N"
"CDB","WES","CDB.WES",0.0142,"N"
"CDB","WHE","CDB.WHE",6e-04,"N"
"CDB","WHL","CDB.WHL",0.0273,"N"
"CDB","WHN","CDB.WHN",0,"N"
"CDB","WHO","CDB.WHO",0.0047,"N"
"CDB","WHT","CDB.WHT",0,"N"
"CDB","WHZ","CDB.WHZ",0,"N"
"CDB","WIF","CDB.WIF",NA,"N"
"CDB","WIY","CDB.WIY",0.0018,"N"
"CDB","WLB","CDB.WLB",NA,"N"
"CDB","WLV","CDB.WLV",0,"N"
"CDB","WNG","CDB.WNG",0,"N"
"CDB","WOF","CDB.WOF",0.0233,"N"
"CDB","WOM","CDB.WOM",NA,"N"
"CDB","WON","CDB.WON",0.0357,"N"
"CDB","WOP","CDB.WOP",4e-04,"N"
"CDB","WPY","CDB.WPY",0,"N"
"CDB","WYL","CDB.WYL",NA,"N"
"CDB","YAD","CDB.YAD",NA,"N"
"CDB","YAN","CDB.YAN",NA,"N"
"CDB","YIN","CDB.YIN",NA,"N"
"CDB","YOG","CDB.YOG",NA,"N"
"CDB","ZAG","CDB.ZAG",NA,"N"
"CDB","ZEP","CDB.ZEP",0,"N"
"CDB","ZIG","CDB.ZIG",NA,"N"
"CDB","ZIP","CDB.ZIP",0,"N"
"CDB","ZOE","CDB.ZOE",NA,"N"
"CED","CER","CED.CER",NA,"N"
"CED","CHA","CED.CHA",NA,"N"
"CED","CHC","CED.CHC",NA,"N"
"CED","CHL","CED.CHL",NA,"N"
"CED","CHM","CED.CHM",NA,"N"
"CED","CHS","CED.CHS",NA,"N"
"CED","CHT","CED.CHT",NA,"N"
"CED","CII","CED.CII",NA,"N"
"CED","CKY","CED.CKY",NA,"N"
"CED","CLA","CED.CLA",NA,"N"
"CED","CLO","CED.CLO",NA,"N"
"CED","CLV","CED.CLV",NA,"N"
"CED","COC","CED.COC",NA,"N"
"CED","COI","CED.COI",NA,"N"
"CED","COK","CED.COK",NA,"N"
"CED","COP","CED.COP",NA,"N"
"CED","COR","CED.COR",NA,"N"
"CED","COU","CED.COU",NA,"N"
"CED","CRE","CED.CRE",NA,"N"
"CED","CRO","CED.CRO",NA,"N"
"CED","CRP","CED.CRP",NA,"N"
"CED","CRS","CED.CRS",NA,"N"
"CED","CRV","CED.CRV",NA,"N"
"CED","CSK","CED.CSK",NA,"N"
"CED","CTY","CED.CTY",NA,"N"
"CED","CUR","CED.CUR",NA,"N"
"CED","CVO","CED.CVO",NA,"N"
"CED","CYR","CED.CYR",NA,"N"
"CED","CYS","CED.CYS",NA,"N"
"CED","DBH","CED.DBH",NA,"N"
"CED","DCH","CED.DCH",NA,"N"
"CED","DCK","CED.DCK",NA,"N"
"CED","DCR","CED.DCR",NA,"N"
"CED","DEM","CED.DEM",NA,"N"
"CED","DEN","CED.DEN",NA,"N"
"CED","DID","CED.DID",NA,"N"
"CED","DJY","CED.DJY",NA,"N"
"CED","DMK","CED.DMK",NA,"N"
"CED","DNZ","CED.DNZ",NA,"N"
"CED","DOD","CED.DOD",NA,"N"
"CED","DOP","CED.DOP",NA,"N"
"CED","DOU","CED.DOU",NA,"N"
"CED","DOY","CED.DOY",NA,"N"
"CED","DOZ","CED.DOZ",NA,"N"
"CED","DUC","CED.DUC",NA,"N"
"CED","DUN","CED.DUN",NA,"N"
"CED","DUR","CED.DUR",NA,"N"
"CED","EDE","CED.EDE",NA,"N"
"CED","EED","CED.EED",NA,"N"
"CED","EFT","CED.EFT",NA,"N"
"CED","ENC","CED.ENC",NA,"N"
"CED","EPC","CED.EPC",NA,"N"
"CED","EQU","CED.EQU",NA,"N"
"CED","ESM","CED.ESM",NA,"N"
"CED","ESP","CED.ESP",NA,"N"
"CED","EST","CED.EST",NA,"N"
"CED","FAO","CED.FAO",NA,"N"
"CED","FAT","CED.FAT",NA,"N"
"CED","FCN","CED.FCN",NA,"N"
"CED","FEA","CED.FEA",NA,"N"
"CED","FEN","CED.FEN",NA,"N"
"CED","FID","CED.FID",NA,"N"
"CED","FIN","CED.FIN",NA,"N"
"CED","FKY","CED.FKY",NA,"N"
"CED","FLF","CED.FLF",NA,"N"
"CED","FLI","CED.FLI",NA,"N"
"CED","FNT","CED.FNT",NA,"N"
"CED","FOA","CED.FOA",NA,"N"
"CED","FOO","CED.FOO",NA,"N"
"CED","FRA","CED.FRA",NA,"N"
"CED","FRK","CED.FRK",NA,"N"
"CED","FRL","CED.FRL",NA,"N"
"CED","FRO","CED.FRO",NA,"N"
"CED","FSB","CED.FSB",NA,"N"
"CED","FUF","CED.FUF",NA,"N"
"CED","FUT","CED.FUT",NA,"N"
"CED","GAB","CED.GAB",NA,"N"
"CED","GAF","CED.GAF",NA,"N"
"CED","GAN","CED.GAN",NA,"N"
"CED","GEK","CED.GEK",NA,"N"
"CED","GHA","CED.GHA",NA,"N"
"CED","GMP","CED.GMP",NA,"N"
"CED","GNO","CED.GNO",NA,"N"
"CED","GOB","CED.GOB",NA,"N"
"CED","GOD","CED.GOD",NA,"N"
"CED","GOO","CED.GOO",NA,"N"
"CED","GRF","CED.GRF",NA,"N"
"CED","GRG","CED.GRG",NA,"N"
"CED","GRV","CED.GRV",NA,"N"
"CED","GTL","CED.GTL",NA,"N"
"CED","GUA","CED.GUA",NA,"N"
"CED","GUM","CED.GUM",NA,"N"
"CED","HAB","CED.HAB",NA,"N"
"CED","HAL","CED.HAL",NA,"N"
"CED","HAM","CED.HAM",NA,"N"
"CED","HAT","CED.HAT",NA,"N"
"CED","HBB","CED.HBB",NA,"N"
"CED","HEA","CED.HEA",NA,"N"
"CED","HFF","CED.HFF",NA,"N"
"CED","HIC","CED.HIC",NA,"N"
"CED","HLL","CED.HLL",NA,"N"
"CED","HNK","CED.HNK",NA,"N"
"CED","HOH","CED.HOH",NA,"N"
"CED","HOL","CED.HOL",NA,"N"
"CED","HOW","CED.HOW",NA,"N"
"CED","HPP","CED.HPP",NA,"N"
"CED","HRA","CED.HRA",NA,"N"
"CED","HRS","CED.HRS",NA,"N"
"CED","HUB","CED.HUB",NA,"N"
"CED","HUL","CED.HUL",NA,"N"
"CED","HYM","CED.HYM",NA,"N"
"CED","HYR","CED.HYR",NA,"N"
"CED","IBL","CED.IBL",NA,"N"
"CED","IBX","CED.IBX",NA,"N"
"CED","IND","CED.IND",NA,"N"
"CED","ITG","CED.ITG",NA,"N"
"CED","JAB","CED.JAB",NA,"N"
"CED","JAC","CED.JAC",NA,"N"
"CED","JAG","CED.JAG",NA,"N"
"CED","JAH","CED.JAH",NA,"N"
"CED","JAS","CED.JAS",NA,"N"
"CED","JCR","CED.JCR",NA,"N"
"CED","JEL","CED.JEL",NA,"N"
"CED","JFR","CED.JFR",NA,"N"
"CED","JIT","CED.JIT",NA,"N"
"CED","JMC","CED.JMC",NA,"N"
"CED","JMY","CED.JMY",NA,"N"
"CED","JND","CED.JND",NA,"N"
"CED","JNG","CED.JNG",NA,"N"
"CED","JNI","CED.JNI",NA,"N"
"CED","JOK","CED.JOK",NA,"N"
"CED","JOL","CED.JOL",NA,"N"
"CED","JOY","CED.JOY",NA,"N"
"CED","JUI","CED.JUI",NA,"N"
"CED","JUM","CED.JUM",NA,"N"
"CED","KEA","CED.KEA",NA,"N"
"CED","KES","CED.KES",NA,"N"
"CED","KIT","CED.KIT",NA,"N"
"CED","KIY","CED.KIY",NA,"N"
"CED","KNG","CED.KNG",NA,"N"
"CED","KOA","CED.KOA",NA,"N"
"CED","KST","CED.KST",NA,"N"
"CED","KWA","CED.KWA",NA,"N"
"CED","KWI","CED.KWI",NA,"N"
"CED","KYD","CED.KYD",NA,"N"
"CED","LAD","CED.LAD",NA,"N"
"CED","LAS","CED.LAS",NA,"N"
"CED","LAU","CED.LAU",NA,"N"
"CED","LDO","CED.LDO",NA,"N"
"CED","LEN","CED.LEN",NA,"N"
"CED","LEV","CED.LEV",NA,"N"
"CED","LIC","CED.LIC",NA,"N"
"CED","LIF","CED.LIF",NA,"N"
"CED","LIT","CED.LIT",NA,"N"
"CED","LLA","CED.LLA",NA,"N"
"CED","LLO","CED.LLO",NA,"N"
"CED","LNS","CED.LNS",NA,"N"
"CED","LOO","CED.LOO",NA,"N"
"CED","LYR","CED.LYR",NA,"N"
"CED","MDC","CED.MDC",NA,"N"
"CED","MDH","CED.MDH",NA,"N"
"CED","MEO","CED.MEO",NA,"N"
"CED","MER","CED.MER",NA,"N"
"CED","MIN","CED.MIN",NA,"N"
"CED","MIS","CED.MIS",NA,"N"
"CED","MNG","CED.MNG",NA,"N"
"CED","MNM","CED.MNM",NA,"N"
"CED","MNV","CED.MNV",NA,"N"
"CED","MOO","CED.MOO",NA,"N"
"CED","MOU","CED.MOU",NA,"N"
"CED","MOZ","CED.MOZ",NA,"N"
"CED","MRA","CED.MRA",NA,"N"
"CED","MSC","CED.MSC",NA,"N"
"CED","MTS","CED.MTS",NA,"N"
"CED","MUN","CED.MUN",NA,"N"
"CED","MUR","CED.MUR",NA,"N"
"CED","MYS","CED.MYS",NA,"N"
"CED","NET","CED.NET",NA,"N"
"CED","NEV","CED.NEV",NA,"N"
"CED","NIB","CED.NIB",NA,"N"
"CED","NIC","CED.NIC",NA,"N"
"CED","NIP","CED.NIP",NA,"N"
"CED","NIR","CED.NIR",NA,"N"
"CED","NIT","CED.NIT",NA,"N"
"CED","NOE","CED.NOE",NA,"N"
"CED","NOO","CED.NOO",NA,"N"
"CED","NUD","CED.NUD",NA,"N"
"CED","NUM","CED.NUM",NA,"N"
"CED","OLI","CED.OLI",NA,"N"
"CED","OMA","CED.OMA",NA,"N"
"CED","OPY","CED.OPY",NA,"N"
"CED","OSI","CED.OSI",NA,"N"
"CED","PDR","CED.PDR",NA,"N"
"CED","PDT","CED.PDT",NA,"N"
"CED","PDX","CED.PDX",NA,"N"
"CED","PEG","CED.PEG",NA,"N"
"CED","PGP","CED.PGP",NA,"N"
"CED","PHA","CED.PHA",NA,"N"
"CED","PHO","CED.PHO",NA,"N"
"CED","PHX","CED.PHX",NA,"N"
"CED","PIC","CED.PIC",NA,"N"
"CED","PIL","CED.PIL",NA,"N"
"CED","PIX","CED.PIX",NA,"N"
"CED","PKA","CED.PKA",NA,"N"
"CED","PNF","CED.PNF",NA,"N"
"CED","POK","CED.POK",NA,"N"
"CED","POL","CED.POL",NA,"N"
"CED","POS","CED.POS",NA,"N"
"CED","PRN","CED.PRN",NA,"N"
"CED","PRS","CED.PRS",NA,"N"
"CED","PSI","CED.PSI",NA,"N"
"CED","PSU","CED.PSU",NA,"N"
"CED","PTE","CED.PTE",NA,"N"
"CED","PUC","CED.PUC",NA,"N"
"CED","PWE","CED.PWE",NA,"N"
"CED","PZL","CED.PZL",NA,"N"
"CED","PZZ","CED.PZZ",NA,"N"
"CED","QUI","CED.QUI",NA,"N"
"CED","QUO","CED.QUO",NA,"N"
"CED","RAP","CED.RAP",NA,"N"
"CED","RAZ","CED.RAZ",NA,"N"
"CED","RBD","CED.RBD",NA,"N"
"CED","RDC","CED.RDC",NA,"N"
"CED","REG","CED.REG",NA,"N"
"CED","REN","CED.REN",NA,"N"
"CED","REP","CED.REP",NA,"N"
"CED","RHO","CED.RHO",NA,"N"
"CED","RHY","CED.RHY",NA,"N"
"CED","RIP","CED.RIP",NA,"N"
"CED","RKS","CED.RKS",NA,"N"
"CED","RKT","CED.RKT",NA,"N"
"CED","RLF","CED.RLF",NA,"N"
"CED","RPC","CED.RPC",NA,"N"
"CED","RSH","CED.RSH",NA,"N"
"CED","RSO","CED.RSO",NA,"N"
"CED","RUF","CED.RUF",NA,"N"
"CED","SAS","CED.SAS",NA,"N"
"CED","SCA","CED.SCA",NA,"N"
"CED","SCH","CED.SCH",NA,"N"
"CED","SCR","CED.SCR",NA,"N"
"CED","SCT","CED.SCT",NA,"N"
"CED","SCU","CED.SCU",NA,"N"
"CED","SEM","CED.SEM",NA,"N"
"CED","SEQ","CED.SEQ",NA,"N"
"CED","SER","CED.SER",NA,"N"
"CED","SGG","CED.SGG",NA,"N"
"CED","SHB","CED.SHB",NA,"N"
"CED","SHC","CED.SHC",NA,"N"
"CED","SHO","CED.SHO",NA,"N"
"CED","SKF","CED.SKF",NA,"N"
"CED","SKR","CED.SKR",NA,"N"
"CED","SKW","CED.SKW",NA,"N"
"CED","SLI","CED.SLI",NA,"N"
"CED","SLT","CED.SLT",NA,"N"
"CED","SLV","CED.SLV",NA,"N"
"CED","SMB","CED.SMB",NA,"N"
"CED","SNW","CED.SNW",NA,"N"
"CED","SOG","CED.SOG",NA,"N"
"CED","SON","CED.SON",NA,"N"
"CED","SOP","CED.SOP",NA,"N"
"CED","SPE","CED.SPE",NA,"N"
"CED","SPO","CED.SPO",NA,"N"
"CED","SQE","CED.SQE",NA,"N"
"CED","SQL","CED.SQL",NA,"N"
"CED","SQU","CED.SQU",NA,"N"
"CED","STV","CED.STV",NA,"N"
"CED","SUM","CED.SUM",NA,"N"
"CED","SUP","CED.SUP",NA,"N"
"CED","SUR","CED.SUR",NA,"N"
"CED","SVD","CED.SVD",NA,"N"
"CED","SYM","CED.SYM",NA,"N"
"CED","TAB","CED.TAB",NA,"N"
"CED","TAF","CED.TAF",NA,"N"
"CED","TAL","CED.TAL",NA,"N"
"CED","TAM","CED.TAM",NA,"N"
"CED","TAT","CED.TAT",NA,"N"
"CED","TAW","CED.TAW",NA,"N"
"CED","TBA","CED.TBA",NA,"N"
"CED","TDL","CED.TDL",NA,"N"
"CED","TDM","CED.TDM",NA,"N"
"CED","TDO","CED.TDO",NA,"N"
"CED","THU","CED.THU",NA,"N"
"CED","TIP","CED.TIP",NA,"N"
"CED","TOG","CED.TOG",NA,"N"
"CED","TON","CED.TON",NA,"N"
"CED","TOR","CED.TOR",NA,"N"
"CED","TRE","CED.TRE",NA,"N"
"CED","TRY","CED.TRY",NA,"N"
"CED","TST","CED.TST",NA,"N"
"CED","TTM","CED.TTM",NA,"N"
"CED","TUF","CED.TUF",NA,"N"
"CED","TUK","CED.TUK",NA,"N"
"CED","TUL","CED.TUL",NA,"N"
"CED","TUN","CED.TUN",NA,"N"
"CED","TUX","CED.TUX",NA,"N"
"CED","TWE","CED.TWE",NA,"N"
"CED","TWO","CED.TWO",NA,"N"
"CED","UHF","CED.UHF",NA,"N"
"CED","URP","CED.URP",NA,"N"
"CED","URS","CED.URS",NA,"N"
"CED","UVE","CED.UVE",NA,"N"
"CED","VAM","CED.VAM",NA,"N"
"CED","VBE","CED.VBE",NA,"N"
"CED","VEC","CED.VEC",NA,"N"
"CED","VEG","CED.VEG",NA,"N"
"CED","VEN","CED.VEN",NA,"N"
"CED","VLT","CED.VLT",NA,"N"
"CED","WAC","CED.WAC",NA,"N"
"CED","WAN","CED.WAN",NA,"N"
"CED","WED","CED.WED",NA,"N"
"CED","WEE","CED.WEE",NA,"N"
"CED","WES","CED.WES",NA,"N"
"CED","WHE","CED.WHE",NA,"N"
"CED","WHL","CED.WHL",NA,"N"
"CED","WHN","CED.WHN",NA,"N"
"CED","WHO","CED.WHO",NA,"N"
"CED","WHT","CED.WHT",NA,"N"
"CED","WHZ","CED.WHZ",NA,"N"
"CED","WIF","CED.WIF",NA,"N"
"CED","WIY","CED.WIY",NA,"N"
"CED","WLB","CED.WLB",NA,"N"
"CED","WLV","CED.WLV",NA,"N"
"CED","WNG","CED.WNG",NA,"N"
"CED","WOF","CED.WOF",NA,"N"
"CED","WOM","CED.WOM",NA,"N"
"CED","WON","CED.WON",NA,"N"
"CED","WOP","CED.WOP",NA,"N"
"CED","WPY","CED.WPY",NA,"N"
"CED","WYL","CED.WYL",NA,"N"
"CED","YAD","CED.YAD",NA,"N"
"CED","YAN","CED.YAN",NA,"N"
"CED","YIN","CED.YIN",NA,"N"
"CED","YOG","CED.YOG",NA,"N"
"CED","ZAG","CED.ZAG",NA,"N"
"CED","ZEP","CED.ZEP",NA,"N"
"CED","ZIG","CED.ZIG",NA,"N"
"CED","ZIP","CED.ZIP",NA,"N"
"CED","ZOE","CED.ZOE",NA,"N"
"CER","CHA","CER.CHA",NA,"N"
"CER","CHC","CER.CHC",0,"N"
"CER","CHL","CER.CHL",0.0468,"N"
"CER","CHM","CER.CHM",NA,"N"
"CER","CHS","CER.CHS",NA,"N"
"CER","CHT","CER.CHT",0.0676,"N"
"CER","CII","CER.CII",NA,"N"
"CER","CKY","CER.CKY",NA,"N"
"CER","CLA","CER.CLA",0,"N"
"CER","CLO","CER.CLO",0,"N"
"CER","CLV","CER.CLV",0,"N"
"CER","COC","CER.COC",NA,"N"
"CER","COI","CER.COI",0.0036,"N"
"CER","COK","CER.COK",0.0143,"N"
"CER","COP","CER.COP",0,"N"
"CER","COR","CER.COR",NA,"N"
"CER","COU","CER.COU",NA,"N"
"CER","CRE","CER.CRE",NA,"N"
"CER","CRO","CER.CRO",NA,"N"
"CER","CRP","CER.CRP",0.0062,"N"
"CER","CRS","CER.CRS",0,"N"
"CER","CRV","CER.CRV",0.0438,"N"
"CER","CSK","CER.CSK",0.0481,"N"
"CER","CTY","CER.CTY",NA,"N"
"CER","CUR","CER.CUR",0,"N"
"CER","CVO","CER.CVO",0.0286,"N"
"CER","CYR","CER.CYR",0.0038,"N"
"CER","CYS","CER.CYS",0,"N"
"CER","DBH","CER.DBH",NA,"N"
"CER","DCH","CER.DCH",0.0282,"N"
"CER","DCK","CER.DCK",0,"N"
"CER","DCR","CER.DCR",NA,"N"
"CER","DEM","CER.DEM",0.0297,"N"
"CER","DEN","CER.DEN",NA,"N"
"CER","DID","CER.DID",NA,"N"
"CER","DJY","CER.DJY",0,"N"
"CER","DMK","CER.DMK",0,"N"
"CER","DNZ","CER.DNZ",0.0118,"N"
"CER","DOD","CER.DOD",0,"N"
"CER","DOP","CER.DOP",0.0026,"N"
"CER","DOU","CER.DOU",0.0149,"N"
"CER","DOY","CER.DOY",0,"N"
"CER","DOZ","CER.DOZ",NA,"N"
"CER","DUC","CER.DUC",0,"N"
"CER","DUN","CER.DUN",NA,"N"
"CER","DUR","CER.DUR",NA,"N"
"CER","EDE","CER.EDE",0.0042,"N"
"CER","EED","CER.EED",0,"N"
"CER","EFT","CER.EFT",NA,"N"
"CER","ENC","CER.ENC",0.0662,"N"
"CER","EPC","CER.EPC",0,"N"
"CER","EQU","CER.EQU",NA,"N"
"CER","ESM","CER.ESM",0,"N"
"CER","ESP","CER.ESP",0.0443,"N"
"CER","EST","CER.EST",NA,"N"
"CER","FAO","CER.FAO",0.0082,"N"
"CER","FAT","CER.FAT",NA,"N"
"CER","FCN","CER.FCN",NA,"N"
"CER","FEA","CER.FEA",NA,"N"
"CER","FEN","CER.FEN",NA,"N"
"CER","FID","CER.FID",0,"N"
"CER","FIN","CER.FIN",NA,"N"
"CER","FKY","CER.FKY",0,"N"
"CER","FLF","CER.FLF",0,"N"
"CER","FLI","CER.FLI",NA,"N"
"CER","FNT","CER.FNT",0.013,"N"
"CER","FOA","CER.FOA",NA,"N"
"CER","FOO","CER.FOO",NA,"N"
"CER","FRA","CER.FRA",NA,"N"
"CER","FRK","CER.FRK",0.0402,"N"
"CER","FRL","CER.FRL",0,"N"
"CER","FRO","CER.FRO",NA,"N"
"CER","FSB","CER.FSB",0,"N"
"CER","FUF","CER.FUF",0,"N"
"CER","FUT","CER.FUT",0.0247,"N"
"CER","GAB","CER.GAB",0,"N"
"CER","GAF","CER.GAF",NA,"N"
"CER","GAN","CER.GAN",NA,"N"
"CER","GEK","CER.GEK",0.0079,"N"
"CER","GHA","CER.GHA",NA,"N"
"CER","GMP","CER.GMP",0.0165,"N"
"CER","GNO","CER.GNO",NA,"N"
"CER","GOB","CER.GOB",NA,"N"
"CER","GOD","CER.GOD",0.0429,"N"
"CER","GOO","CER.GOO",NA,"N"
"CER","GRF","CER.GRF",0.0123,"N"
"CER","GRG","CER.GRG",0.0393,"N"
"CER","GRV","CER.GRV",0.0045,"N"
"CER","GTL","CER.GTL",NA,"N"
"CER","GUA","CER.GUA",0.0021,"N"
"CER","GUM","CER.GUM",0.0183,"N"
"CER","HAB","CER.HAB",0.0603,"N"
"CER","HAL","CER.HAL",NA,"N"
"CER","HAM","CER.HAM",NA,"N"
"CER","HAT","CER.HAT",0.0255,"N"
"CER","HBB","CER.HBB",0.0574,"N"
"CER","HEA","CER.HEA",NA,"N"
"CER","HFF","CER.HFF",0,"N"
"CER","HIC","CER.HIC",NA,"N"
"CER","HLL","CER.HLL",NA,"N"
"CER","HNK","CER.HNK",0.0414,"N"
"CER","HOH","CER.HOH",NA,"N"
"CER","HOL","CER.HOL",NA,"N"
"CER","HOW","CER.HOW",0.0046,"N"
"CER","HPP","CER.HPP",NA,"N"
"CER","HRA","CER.HRA",NA,"N"
"CER","HRS","CER.HRS",0.0153,"N"
"CER","HUB","CER.HUB",0,"N"
"CER","HUL","CER.HUL",NA,"N"
"CER","HYM","CER.HYM",NA,"N"
"CER","HYR","CER.HYR",NA,"N"
"CER","IBL","CER.IBL",0.0168,"N"
"CER","IBX","CER.IBX",0,"N"
"CER","IND","CER.IND",0,"N"
"CER","ITG","CER.ITG",0.045,"N"
"CER","JAB","CER.JAB",NA,"N"
"CER","JAC","CER.JAC",0,"N"
"CER","JAG","CER.JAG",NA,"N"
"CER","JAH","CER.JAH",0,"N"
"CER","JAS","CER.JAS",1e-04,"N"
"CER","JCR","CER.JCR",NA,"N"
"CER","JEL","CER.JEL",NA,"N"
"CER","JFR","CER.JFR",NA,"N"
"CER","JIT","CER.JIT",NA,"N"
"CER","JMC","CER.JMC",NA,"N"
"CER","JMY","CER.JMY",0.0089,"N"
"CER","JND","CER.JND",0,"N"
"CER","JNG","CER.JNG",NA,"N"
"CER","JNI","CER.JNI",0.0034,"N"
"CER","JOK","CER.JOK",NA,"N"
"CER","JOL","CER.JOL",NA,"N"
"CER","JOY","CER.JOY",NA,"N"
"CER","JUI","CER.JUI",0.0067,"N"
"CER","JUM","CER.JUM",0,"N"
"CER","KEA","CER.KEA",NA,"N"
"CER","KES","CER.KES",NA,"N"
"CER","KIT","CER.KIT",0,"N"
"CER","KIY","CER.KIY",0,"N"
"CER","KNG","CER.KNG",0.0327,"N"
"CER","KOA","CER.KOA",0.0215,"N"
"CER","KST","CER.KST",NA,"N"
"CER","KWA","CER.KWA",NA,"N"
"CER","KWI","CER.KWI",NA,"N"
"CER","KYD","CER.KYD",NA,"N"
"CER","LAD","CER.LAD",NA,"N"
"CER","LAS","CER.LAS",0,"N"
"CER","LAU","CER.LAU",NA,"N"
"CER","LDO","CER.LDO",0.0589,"N"
"CER","LEN","CER.LEN",0,"N"
"CER","LEV","CER.LEV",0,"N"
"CER","LIC","CER.LIC",0,"N"
"CER","LIF","CER.LIF",0.0268,"N"
"CER","LIT","CER.LIT",0.004,"N"
"CER","LLA","CER.LLA",0,"N"
"CER","LLO","CER.LLO",NA,"N"
"CER","LNS","CER.LNS",NA,"N"
"CER","LOO","CER.LOO",0,"N"
"CER","LYR","CER.LYR",0.0067,"N"
"CER","MDC","CER.MDC",NA,"N"
"CER","MDH","CER.MDH",0,"N"
"CER","MEO","CER.MEO",0,"N"
"CER","MER","CER.MER",NA,"N"
"CER","MIN","CER.MIN",NA,"N"
"CER","MIS","CER.MIS",0,"N"
"CER","MNG","CER.MNG",0,"N"
"CER","MNM","CER.MNM",NA,"N"
"CER","MNV","CER.MNV",0,"N"
"CER","MOO","CER.MOO",NA,"N"
"CER","MOU","CER.MOU",0,"N"
"CER","MOZ","CER.MOZ",NA,"N"
"CER","MRA","CER.MRA",NA,"N"
"CER","MSC","CER.MSC",0,"N"
"CER","MTS","CER.MTS",NA,"N"
"CER","MUN","CER.MUN",NA,"N"
"CER","MUR","CER.MUR",NA,"N"
"CER","MYS","CER.MYS",0.0123,"N"
"CER","NET","CER.NET",0.0057,"N"
"CER","NEV","CER.NEV",NA,"N"
"CER","NIB","CER.NIB",NA,"N"
"CER","NIC","CER.NIC",0,"N"
"CER","NIP","CER.NIP",NA,"N"
"CER","NIR","CER.NIR",0.0029,"N"
"CER","NIT","CER.NIT",NA,"N"
"CER","NOE","CER.NOE",0.0252,"N"
"CER","NOO","CER.NOO",NA,"N"
"CER","NUD","CER.NUD",NA,"N"
"CER","NUM","CER.NUM",0.0406,"N"
"CER","OLI","CER.OLI",0.0215,"N"
"CER","OMA","CER.OMA",0,"N"
"CER","OPY","CER.OPY",0,"N"
"CER","OSI","CER.OSI",NA,"N"
"CER","PDR","CER.PDR",0,"N"
"CER","PDT","CER.PDT",0,"N"
"CER","PDX","CER.PDX",NA,"N"
"CER","PEG","CER.PEG",0.0491,"N"
"CER","PGP","CER.PGP",NA,"N"
"CER","PHA","CER.PHA",0,"N"
"CER","PHO","CER.PHO",NA,"N"
"CER","PHX","CER.PHX",0.019,"N"
"CER","PIC","CER.PIC",0,"N"
"CER","PIL","CER.PIL",NA,"N"
"CER","PIX","CER.PIX",NA,"N"
"CER","PKA","CER.PKA",NA,"N"
"CER","PNF","CER.PNF",NA,"N"
"CER","POK","CER.POK",NA,"N"
"CER","POL","CER.POL",0,"N"
"CER","POS","CER.POS",NA,"N"
"CER","PRN","CER.PRN",0.0355,"N"
"CER","PRS","CER.PRS",NA,"N"
"CER","PSI","CER.PSI",0.0944,"N"
"CER","PSU","CER.PSU",NA,"N"
"CER","PTE","CER.PTE",NA,"N"
"CER","PUC","CER.PUC",0.0043,"N"
"CER","PWE","CER.PWE",0.0099,"N"
"CER","PZL","CER.PZL",0.0192,"N"
"CER","PZZ","CER.PZZ",0,"N"
"CER","QUI","CER.QUI",NA,"N"
"CER","QUO","CER.QUO",NA,"N"
"CER","RAP","CER.RAP",NA,"N"
"CER","RAZ","CER.RAZ",NA,"N"
"CER","RBD","CER.RBD",0.0117,"N"
