"Dolphin.ID","Observation.Date","Observation.ID","AgeClass","ReproCat","Combined.ID","ReproSightings","Repro.ID","Age.ID"
"AMP",2014-11-10,20175,"elder","unknown","AMP.unknown.elder",29,"AMP.unknown","AMP.elder"
"AMP",2014-11-18,20191,"elder","unknown","AMP.unknown.elder",29,"AMP.unknown","AMP.elder"
"AMP",2014-11-20,20215,"elder","unknown","AMP.unknown.elder",29,"AMP.unknown","AMP.elder"
"AMP",2014-12-19,20245,"elder","unknown","AMP.unknown.elder",29,"AMP.unknown","AMP.elder"
"AMP",2014-12-27,20288,"elder","unknown","AMP.unknown.elder",29,"AMP.unknown","AMP.elder"
"AMP",2015-08-28,21120,"elder","unknown","AMP.unknown.elder",29,"AMP.unknown","AMP.elder"
"AMP",2015-09-11,21247,"elder","unknown","AMP.unknown.elder",29,"AMP.unknown","AMP.elder"
"AMP",2015-09-29,21309,"elder","unknown","AMP.unknown.elder",29,"AMP.unknown","AMP.elder"
"AMP",2015-10-12,21361,"elder","unknown","AMP.unknown.elder",29,"AMP.unknown","AMP.elder"
"AMP",2015-10-14,21378,"elder","unknown","AMP.unknown.elder",29,"AMP.unknown","AMP.elder"
"AMP",2015-10-30,21433,"elder","unknown","AMP.unknown.elder",29,"AMP.unknown","AMP.elder"
"AMP",2015-11-28,21455,"elder","unknown","AMP.unknown.elder",29,"AMP.unknown","AMP.elder"
"AMP",2017-05-17,22087,"elder","preg","AMP.preg.elder",10,"AMP.preg","AMP.elder"
"AMP",2017-05-18,22099,"elder","preg","AMP.preg.elder",10,"AMP.preg","AMP.elder"
"AMP",2017-05-31,22163,"elder","preg","AMP.preg.elder",10,"AMP.preg","AMP.elder"
"AMP",2017-06-14,22236,"elder","preg","AMP.preg.elder",10,"AMP.preg","AMP.elder"
"AMP",2017-09-26,22435,"elder","preg","AMP.preg.elder",10,"AMP.preg","AMP.elder"
"AMP",2017-10-06,22464,"elder","preg","AMP.preg.elder",10,"AMP.preg","AMP.elder"
"AMP",2017-11-27,22686,"elder","lact","AMP.lact.elder",12,"AMP.lact","AMP.elder"
"AMP",2018-06-03,22738,"elder","lact","AMP.lact.elder",12,"AMP.lact","AMP.elder"
"AMP",2018-09-21,25253,"elder","lact","AMP.lact.elder",12,"AMP.lact","AMP.elder"
"AMP",2019-09-24,25781,"elder","unknown","AMP.unknown.elder",29,"AMP.unknown","AMP.elder"
"AMP",2019-10-09,25978,"elder","unknown","AMP.unknown.elder",29,"AMP.unknown","AMP.elder"
"AMP",2019-11-10,26277,"elder","unknown","AMP.unknown.elder",29,"AMP.unknown","AMP.elder"
"AMP",2019-11-23,26317,"elder","unknown","AMP.unknown.elder",29,"AMP.unknown","AMP.elder"
"AMP",2022-04-21,26614,"elder","preg","AMP.preg.elder",10,"AMP.preg","AMP.elder"
"AMP",2022-05-25,26739,"elder","preg","AMP.preg.elder",10,"AMP.preg","AMP.elder"
"AMP",2022-06-19,26850,"elder","preg","AMP.preg.elder",10,"AMP.preg","AMP.elder"
"AMP",2022-08-26,27388,"elder","preg","AMP.preg.elder",10,"AMP.preg","AMP.elder"
"AMP",2022-09-20,27234,"elder","lact","AMP.lact.elder",12,"AMP.lact","AMP.elder"
"AMP",2022-10-02,27070,"elder","lact","AMP.lact.elder",12,"AMP.lact","AMP.elder"
"AMP",2022-10-14,27189,"elder","lact","AMP.lact.elder",12,"AMP.lact","AMP.elder"
"AMP",2023-06-25,27915,"elder","lact","AMP.lact.elder",12,"AMP.lact","AMP.elder"
"AMP",2023-07-10,28093,"elder","lact","AMP.lact.elder",12,"AMP.lact","AMP.elder"
"AMP",2023-07-11,28101,"elder","lact","AMP.lact.elder",12,"AMP.lact","AMP.elder"
"AMP",2023-07-28,28046,"elder","lact","AMP.lact.elder",12,"AMP.lact","AMP.elder"
"AMP",2023-08-05,28125,"elder","lact","AMP.lact.elder",12,"AMP.lact","AMP.elder"
"AMP",2024-06-22,28693,"elder","unknown","AMP.unknown.elder",29,"AMP.unknown","AMP.elder"
"AMP",2024-06-25,28698,"elder","unknown","AMP.unknown.elder",29,"AMP.unknown","AMP.elder"
"AMP",2024-06-29,28728,"elder","unknown","AMP.unknown.elder",29,"AMP.unknown","AMP.elder"
"AMP",2024-07-09,28759,"elder","unknown","AMP.unknown.elder",29,"AMP.unknown","AMP.elder"
"AMP",2024-07-10,28767,"elder","unknown","AMP.unknown.elder",29,"AMP.unknown","AMP.elder"
"AMP",2024-07-13,28773,"elder","unknown","AMP.unknown.elder",29,"AMP.unknown","AMP.elder"
"AMP",2024-11-30,28874,"elder","unknown","AMP.unknown.elder",29,"AMP.unknown","AMP.elder"
"ANE",2013-11-23,19552,"juvenile","juvenile","ANE.juvenile.juvenile",29,"ANE.juvenile","ANE.juvenile"
"ANE",2014-07-02,19731,"juvenile","juvenile","ANE.juvenile.juvenile",29,"ANE.juvenile","ANE.juvenile"
"ANE",2014-09-24,19970,"juvenile","juvenile","ANE.juvenile.juvenile",29,"ANE.juvenile","ANE.juvenile"
"ANE",2014-09-26,19984,"juvenile","juvenile","ANE.juvenile.juvenile",29,"ANE.juvenile","ANE.juvenile"
"ANE",2014-11-09,20167,"juvenile","juvenile","ANE.juvenile.juvenile",29,"ANE.juvenile","ANE.juvenile"
"ANE",2014-12-27,20291,"juvenile","juvenile","ANE.juvenile.juvenile",29,"ANE.juvenile","ANE.juvenile"
"ANE",2015-04-27,20344,"juvenile","juvenile","ANE.juvenile.juvenile",29,"ANE.juvenile","ANE.juvenile"
"ANE",2015-06-03,20513,"juvenile","juvenile","ANE.juvenile.juvenile",29,"ANE.juvenile","ANE.juvenile"
"ANE",2015-06-10,20572,"juvenile","juvenile","ANE.juvenile.juvenile",29,"ANE.juvenile","ANE.juvenile"
"ANE",2015-07-01,20832,"juvenile","juvenile","ANE.juvenile.juvenile",29,"ANE.juvenile","ANE.juvenile"
"ANE",2015-07-03,20850,"juvenile","juvenile","ANE.juvenile.juvenile",29,"ANE.juvenile","ANE.juvenile"
"ANE",2015-07-18,20862,"juvenile","juvenile","ANE.juvenile.juvenile",29,"ANE.juvenile","ANE.juvenile"
"ANE",2015-07-22,20904,"juvenile","juvenile","ANE.juvenile.juvenile",29,"ANE.juvenile","ANE.juvenile"
"ANE",2015-07-30,20942,"juvenile","juvenile","ANE.juvenile.juvenile",29,"ANE.juvenile","ANE.juvenile"
"ANE",2015-09-03,21171,"juvenile","juvenile","ANE.juvenile.juvenile",29,"ANE.juvenile","ANE.juvenile"
"ANE",2016-05-13,21574,"juvenile","juvenile","ANE.juvenile.juvenile",29,"ANE.juvenile","ANE.juvenile"
"ANE",2016-07-15,21810,"juvenile","juvenile","ANE.juvenile.juvenile",29,"ANE.juvenile","ANE.juvenile"
"ANE",2017-05-16,22077,"juvenile","juvenile","ANE.juvenile.juvenile",29,"ANE.juvenile","ANE.juvenile"
"ANE",2017-05-17,22087,"juvenile","juvenile","ANE.juvenile.juvenile",29,"ANE.juvenile","ANE.juvenile"
"ANE",2017-05-18,22091,"juvenile","juvenile","ANE.juvenile.juvenile",29,"ANE.juvenile","ANE.juvenile"
"ANE",2017-05-31,22163,"juvenile","juvenile","ANE.juvenile.juvenile",29,"ANE.juvenile","ANE.juvenile"
"ANE",2017-06-14,22238,"juvenile","juvenile","ANE.juvenile.juvenile",29,"ANE.juvenile","ANE.juvenile"
"ANE",2017-11-06,22557,"juvenile","juvenile","ANE.juvenile.juvenile",29,"ANE.juvenile","ANE.juvenile"
"ANE",2019-05-31,25604,"juvenile","juvenile","ANE.juvenile.juvenile",29,"ANE.juvenile","ANE.juvenile"
"ANE",2019-06-13,25640,"juvenile","juvenile","ANE.juvenile.juvenile",29,"ANE.juvenile","ANE.juvenile"
"ANE",2019-06-25,25692,"juvenile","juvenile","ANE.juvenile.juvenile",29,"ANE.juvenile","ANE.juvenile"
"ANE",2019-07-01,26073,"juvenile","juvenile","ANE.juvenile.juvenile",29,"ANE.juvenile","ANE.juvenile"
"ANE",2019-08-05,25452,"juvenile","juvenile","ANE.juvenile.juvenile",29,"ANE.juvenile","ANE.juvenile"
"ANE",2019-09-24,25784,"juvenile","juvenile","ANE.juvenile.juvenile",29,"ANE.juvenile","ANE.juvenile"
"ANE",2022-05-28,26773,"adult","unknown","ANE.unknown.adult",6,"ANE.unknown","ANE.adult"
"ANE",2022-06-07,26794,"adult","unknown","ANE.unknown.adult",6,"ANE.unknown","ANE.adult"
"ANE",2022-06-13,26815,"adult","unknown","ANE.unknown.adult",6,"ANE.unknown","ANE.adult"
"ANE",2022-07-08,26927,"adult","unknown","ANE.unknown.adult",6,"ANE.unknown","ANE.adult"
"ANE",2022-07-16,26955,"adult","unknown","ANE.unknown.adult",6,"ANE.unknown","ANE.adult"
"ANE",2022-08-15,27370,"adult","unknown","ANE.unknown.adult",6,"ANE.unknown","ANE.adult"
"ANE",2023-05-17,27782,"adult","cyc","ANE.cyc.adult",14,"ANE.cyc","ANE.adult"
"ANE",2023-06-19,27856,"adult","cyc","ANE.cyc.adult",14,"ANE.cyc","ANE.adult"
"ANE",2023-06-21,27887,"adult","cyc","ANE.cyc.adult",14,"ANE.cyc","ANE.adult"
"ANE",2023-06-23,27549,"adult","cyc","ANE.cyc.adult",14,"ANE.cyc","ANE.adult"
"ANE",2023-06-25,27925,"adult","cyc","ANE.cyc.adult",14,"ANE.cyc","ANE.adult"
"ANE",2023-07-01,27963,"adult","cyc","ANE.cyc.adult",14,"ANE.cyc","ANE.adult"
"ANE",2023-07-02,28060,"adult","cyc","ANE.cyc.adult",14,"ANE.cyc","ANE.adult"
"ANE",2023-07-06,27617,"adult","cyc","ANE.cyc.adult",14,"ANE.cyc","ANE.adult"
"ANE",2023-07-12,27634,"adult","cyc","ANE.cyc.adult",14,"ANE.cyc","ANE.adult"
"ANE",2023-07-16,27648,"adult","cyc","ANE.cyc.adult",14,"ANE.cyc","ANE.adult"
"ANE",2023-07-23,28024,"adult","cyc","ANE.cyc.adult",14,"ANE.cyc","ANE.adult"
"ANE",2023-07-24,28027,"adult","cyc","ANE.cyc.adult",14,"ANE.cyc","ANE.adult"
"ANE",2023-08-05,28132,"adult","cyc","ANE.cyc.adult",14,"ANE.cyc","ANE.adult"
"ANE",2023-08-08,28165,"adult","cyc","ANE.cyc.adult",14,"ANE.cyc","ANE.adult"
"ANE",2023-09-22,28475,"adult","preg","ANE.preg.adult",5,"ANE.preg","ANE.adult"
"ANE",2023-11-14,28397,"adult","preg","ANE.preg.adult",5,"ANE.preg","ANE.adult"
"ANE",2023-11-16,28502,"adult","preg","ANE.preg.adult",5,"ANE.preg","ANE.adult"
"ANE",2024-07-13,28771,"adult","preg","ANE.preg.adult",5,"ANE.preg","ANE.adult"
"ANE",2024-07-22,28826,"adult","preg","ANE.preg.adult",5,"ANE.preg","ANE.adult"
"ARI",2002-05-28,10519,"adult","cyc","ARI.cyc.adult",5,"ARI.cyc","ARI.adult"
"ARI",2002-06-17,10584,"adult","cyc","ARI.cyc.adult",5,"ARI.cyc","ARI.adult"
"ARI",2002-06-27,10669,"adult","cyc","ARI.cyc.adult",5,"ARI.cyc","ARI.adult"
"ARI",2004-07-17,13562,"adult","cyc","ARI.cyc.adult",5,"ARI.cyc","ARI.adult"
"ARI",2004-08-14,13919,"adult","cyc","ARI.cyc.adult",5,"ARI.cyc","ARI.adult"
"ASN",2008-06-05,16496,"juvenile","juvenile","ASN.juvenile.juvenile",46,"ASN.juvenile","ASN.juvenile"
"ASN",2008-06-23,16545,"juvenile","juvenile","ASN.juvenile.juvenile",46,"ASN.juvenile","ASN.juvenile"
"ASN",2008-06-28,16560,"juvenile","juvenile","ASN.juvenile.juvenile",46,"ASN.juvenile","ASN.juvenile"
"ASN",2008-07-01,16592,"juvenile","juvenile","ASN.juvenile.juvenile",46,"ASN.juvenile","ASN.juvenile"
"ASN",2008-08-11,16740,"juvenile","juvenile","ASN.juvenile.juvenile",46,"ASN.juvenile","ASN.juvenile"
"ASN",2008-09-08,16797,"juvenile","juvenile","ASN.juvenile.juvenile",46,"ASN.juvenile","ASN.juvenile"
"ASN",2009-06-07,16867,"juvenile","juvenile","ASN.juvenile.juvenile",46,"ASN.juvenile","ASN.juvenile"
"ASN",2009-06-25,16924,"juvenile","juvenile","ASN.juvenile.juvenile",46,"ASN.juvenile","ASN.juvenile"
"ASN",2009-07-03,16938,"juvenile","juvenile","ASN.juvenile.juvenile",46,"ASN.juvenile","ASN.juvenile"
"ASN",2009-07-31,17069,"juvenile","juvenile","ASN.juvenile.juvenile",46,"ASN.juvenile","ASN.juvenile"
"ASN",2009-08-04,17096,"juvenile","juvenile","ASN.juvenile.juvenile",46,"ASN.juvenile","ASN.juvenile"
"ASN",2009-12-04,17374,"juvenile","juvenile","ASN.juvenile.juvenile",46,"ASN.juvenile","ASN.juvenile"
"ASN",2010-05-17,17494,"juvenile","juvenile","ASN.juvenile.juvenile",46,"ASN.juvenile","ASN.juvenile"
"ASN",2010-09-20,17658,"juvenile","juvenile","ASN.juvenile.juvenile",46,"ASN.juvenile","ASN.juvenile"
"ASN",2010-11-30,17839,"juvenile","juvenile","ASN.juvenile.juvenile",46,"ASN.juvenile","ASN.juvenile"
"ASN",2011-06-15,17881,"juvenile","juvenile","ASN.juvenile.juvenile",46,"ASN.juvenile","ASN.juvenile"
"ASN",2011-07-12,17945,"juvenile","juvenile","ASN.juvenile.juvenile",46,"ASN.juvenile","ASN.juvenile"
"ASN",2011-07-16,17966,"juvenile","juvenile","ASN.juvenile.juvenile",46,"ASN.juvenile","ASN.juvenile"
"ASN",2011-07-21,17990,"juvenile","juvenile","ASN.juvenile.juvenile",46,"ASN.juvenile","ASN.juvenile"
"ASN",2011-09-14,18021,"juvenile","juvenile","ASN.juvenile.juvenile",46,"ASN.juvenile","ASN.juvenile"
"ASN",2011-09-25,18063,"juvenile","juvenile","ASN.juvenile.juvenile",46,"ASN.juvenile","ASN.juvenile"
"ASN",2011-10-15,18097,"juvenile","juvenile","ASN.juvenile.juvenile",46,"ASN.juvenile","ASN.juvenile"
"ASN",2011-10-21,18120,"juvenile","juvenile","ASN.juvenile.juvenile",46,"ASN.juvenile","ASN.juvenile"
"ASN",2011-10-25,18135,"juvenile","juvenile","ASN.juvenile.juvenile",46,"ASN.juvenile","ASN.juvenile"
"ASN",2011-12-10,18204,"juvenile","juvenile","ASN.juvenile.juvenile",46,"ASN.juvenile","ASN.juvenile"
"ASN",2012-06-18,18290,"juvenile","juvenile","ASN.juvenile.juvenile",46,"ASN.juvenile","ASN.juvenile"
"ASN",2012-07-02,18335,"juvenile","juvenile","ASN.juvenile.juvenile",46,"ASN.juvenile","ASN.juvenile"
"ASN",2012-07-04,18345,"juvenile","juvenile","ASN.juvenile.juvenile",46,"ASN.juvenile","ASN.juvenile"
"ASN",2012-07-21,18406,"juvenile","juvenile","ASN.juvenile.juvenile",46,"ASN.juvenile","ASN.juvenile"
"ASN",2012-07-22,18408,"juvenile","juvenile","ASN.juvenile.juvenile",46,"ASN.juvenile","ASN.juvenile"
"ASN",2012-08-02,18462,"juvenile","juvenile","ASN.juvenile.juvenile",46,"ASN.juvenile","ASN.juvenile"
"ASN",2012-08-30,18526,"juvenile","juvenile","ASN.juvenile.juvenile",46,"ASN.juvenile","ASN.juvenile"
"ASN",2012-09-20,18603,"juvenile","juvenile","ASN.juvenile.juvenile",46,"ASN.juvenile","ASN.juvenile"
"ASN",2012-10-20,18682,"juvenile","juvenile","ASN.juvenile.juvenile",46,"ASN.juvenile","ASN.juvenile"
"ASN",2013-05-25,18749,"juvenile","juvenile","ASN.juvenile.juvenile",46,"ASN.juvenile","ASN.juvenile"
"ASN",2013-06-16,18840,"juvenile","juvenile","ASN.juvenile.juvenile",46,"ASN.juvenile","ASN.juvenile"
"ASN",2013-06-21,18850,"juvenile","juvenile","ASN.juvenile.juvenile",46,"ASN.juvenile","ASN.juvenile"
"ASN",2013-06-23,18869,"juvenile","juvenile","ASN.juvenile.juvenile",46,"ASN.juvenile","ASN.juvenile"
"ASN",2013-07-01,18874,"juvenile","juvenile","ASN.juvenile.juvenile",46,"ASN.juvenile","ASN.juvenile"
"ASN",2013-09-10,19132,"juvenile","juvenile","ASN.juvenile.juvenile",46,"ASN.juvenile","ASN.juvenile"
"ASN",2013-10-03,19192,"juvenile","juvenile","ASN.juvenile.juvenile",46,"ASN.juvenile","ASN.juvenile"
"ASN",2013-10-08,19225,"juvenile","juvenile","ASN.juvenile.juvenile",46,"ASN.juvenile","ASN.juvenile"
"ASN",2013-11-12,19439,"juvenile","juvenile","ASN.juvenile.juvenile",46,"ASN.juvenile","ASN.juvenile"
"ASN",2013-11-18,19490,"juvenile","juvenile","ASN.juvenile.juvenile",46,"ASN.juvenile","ASN.juvenile"
"ASN",2013-11-28,19579,"juvenile","juvenile","ASN.juvenile.juvenile",46,"ASN.juvenile","ASN.juvenile"
"ASN",2013-12-01,19618,"juvenile","juvenile","ASN.juvenile.juvenile",46,"ASN.juvenile","ASN.juvenile"
"ASN",2014-06-26,19681,"adult","unknown","ASN.unknown.adult",26,"ASN.unknown","ASN.adult"
"ASN",2014-07-02,19731,"adult","unknown","ASN.unknown.adult",26,"ASN.unknown","ASN.adult"
"ASN",2014-07-13,19826,"adult","unknown","ASN.unknown.adult",26,"ASN.unknown","ASN.adult"
"ASN",2014-07-15,19841,"adult","unknown","ASN.unknown.adult",26,"ASN.unknown","ASN.adult"
"ASN",2014-10-14,20037,"adult","unknown","ASN.unknown.adult",26,"ASN.unknown","ASN.adult"
"ASN",2015-05-31,20474,"adult","unknown","ASN.unknown.adult",26,"ASN.unknown","ASN.adult"
"ASN",2015-06-01,20485,"adult","unknown","ASN.unknown.adult",26,"ASN.unknown","ASN.adult"
"ASN",2015-06-09,20559,"adult","unknown","ASN.unknown.adult",26,"ASN.unknown","ASN.adult"
"ASN",2015-06-20,20714,"adult","unknown","ASN.unknown.adult",26,"ASN.unknown","ASN.adult"
"ASN",2015-07-01,20830,"adult","unknown","ASN.unknown.adult",26,"ASN.unknown","ASN.adult"
"ASN",2015-07-02,20843,"adult","unknown","ASN.unknown.adult",26,"ASN.unknown","ASN.adult"
"ASN",2015-08-01,20955,"adult","unknown","ASN.unknown.adult",26,"ASN.unknown","ASN.adult"
"ASN",2015-08-19,21068,"adult","unknown","ASN.unknown.adult",26,"ASN.unknown","ASN.adult"
"ASN",2015-08-25,21091,"adult","unknown","ASN.unknown.adult",26,"ASN.unknown","ASN.adult"
"ASN",2015-08-28,21138,"adult","unknown","ASN.unknown.adult",26,"ASN.unknown","ASN.adult"
"ASN",2015-09-17,21253,"adult","unknown","ASN.unknown.adult",26,"ASN.unknown","ASN.adult"
"ASN",2015-09-29,21309,"adult","unknown","ASN.unknown.adult",26,"ASN.unknown","ASN.adult"
"ASN",2015-10-01,21328,"adult","unknown","ASN.unknown.adult",26,"ASN.unknown","ASN.adult"
"ASN",2016-04-10,21478,"adult","unknown","ASN.unknown.adult",26,"ASN.unknown","ASN.adult"
"ASN",2016-04-25,21532,"adult","unknown","ASN.unknown.adult",26,"ASN.unknown","ASN.adult"
"ASN",2016-06-11,21684,"adult","unknown","ASN.unknown.adult",26,"ASN.unknown","ASN.adult"
"ASN",2016-08-29,21864,"adult","unknown","ASN.unknown.adult",26,"ASN.unknown","ASN.adult"
"ASN",2016-09-22,21924,"adult","unknown","ASN.unknown.adult",26,"ASN.unknown","ASN.adult"
"ASN",2016-10-13,22039,"adult","unknown","ASN.unknown.adult",26,"ASN.unknown","ASN.adult"
"ASN",2017-06-01,22167,"adult","unknown","ASN.unknown.adult",26,"ASN.unknown","ASN.adult"
"ASN",2017-06-06,22189,"adult","unknown","ASN.unknown.adult",26,"ASN.unknown","ASN.adult"
"ASN",2017-06-14,22227,"adult","cyc","ASN.cyc.adult",12,"ASN.cyc","ASN.adult"
"ASN",2017-07-01,22335,"adult","cyc","ASN.cyc.adult",12,"ASN.cyc","ASN.adult"
"ASN",2017-07-10,22354,"adult","cyc","ASN.cyc.adult",12,"ASN.cyc","ASN.adult"
"ASN",2017-07-24,22424,"adult","cyc","ASN.cyc.adult",12,"ASN.cyc","ASN.adult"
"ASN",2017-07-31,26471,"adult","cyc","ASN.cyc.adult",12,"ASN.cyc","ASN.adult"
"ASN",2017-11-08,22576,"adult","cyc","ASN.cyc.adult",12,"ASN.cyc","ASN.adult"
"ASN",2018-05-31,22727,"adult","preg","ASN.preg.adult",9,"ASN.preg","ASN.adult"
"ASN",2018-06-30,24729,"adult","preg","ASN.preg.adult",9,"ASN.preg","ASN.adult"
"ASN",2018-07-09,24761,"adult","preg","ASN.preg.adult",9,"ASN.preg","ASN.adult"
"ASN",2018-07-20,24796,"adult","preg","ASN.preg.adult",9,"ASN.preg","ASN.adult"
"ASN",2018-10-16,25311,"adult","preg","ASN.preg.adult",9,"ASN.preg","ASN.adult"
"ASN",2019-05-19,25563,"adult","cyc","ASN.cyc.adult",12,"ASN.cyc","ASN.adult"
"ASN",2019-06-20,25911,"adult","cyc","ASN.cyc.adult",12,"ASN.cyc","ASN.adult"
"ASN",2019-06-24,25678,"adult","cyc","ASN.cyc.adult",12,"ASN.cyc","ASN.adult"
"ASN",2019-06-25,25696,"adult","cyc","ASN.cyc.adult",12,"ASN.cyc","ASN.adult"
"ASN",2019-07-19,25903,"adult","cyc","ASN.cyc.adult",12,"ASN.cyc","ASN.adult"
"ASN",2019-07-26,25830,"adult","cyc","ASN.cyc.adult",12,"ASN.cyc","ASN.adult"
"ASN",2019-10-18,25991,"adult","preg","ASN.preg.adult",9,"ASN.preg","ASN.adult"
"ASN",2019-10-30,26016,"adult","preg","ASN.preg.adult",9,"ASN.preg","ASN.adult"
"ASN",2019-11-08,26267,"adult","preg","ASN.preg.adult",9,"ASN.preg","ASN.adult"
"ASN",2019-12-04,26357,"adult","preg","ASN.preg.adult",9,"ASN.preg","ASN.adult"
"ATC",2003-10-25,13106,"adult","unknown","ATC.unknown.adult",10,"ATC.unknown","ATC.adult"
"ATC",2004-09-19,14272,"adult","unknown","ATC.unknown.adult",10,"ATC.unknown","ATC.adult"
"ATC",2006-10-20,16188,"adult","unknown","ATC.unknown.adult",10,"ATC.unknown","ATC.adult"
"ATC",2013-09-16,19146,"adult","unknown","ATC.unknown.adult",10,"ATC.unknown","ATC.adult"
"ATC",2013-09-20,19169,"adult","unknown","ATC.unknown.adult",10,"ATC.unknown","ATC.adult"
"ATC",2013-10-14,19249,"adult","unknown","ATC.unknown.adult",10,"ATC.unknown","ATC.adult"
"ATC",2013-11-08,19381,"adult","unknown","ATC.unknown.adult",10,"ATC.unknown","ATC.adult"
"ATC",2014-09-25,19978,"adult","unknown","ATC.unknown.adult",10,"ATC.unknown","ATC.adult"
"ATC",2014-12-19,20245,"adult","unknown","ATC.unknown.adult",10,"ATC.unknown","ATC.adult"
"ATC",2015-11-28,21455,"adult","unknown","ATC.unknown.adult",10,"ATC.unknown","ATC.adult"
"ATH",1993-07-10,3264,"juvenile","juvenile","ATH.juvenile.juvenile",8,"ATH.juvenile","ATH.juvenile"
"ATH",1993-07-16,3277,"juvenile","juvenile","ATH.juvenile.juvenile",8,"ATH.juvenile","ATH.juvenile"
"ATH",1993-08-08,3407,"juvenile","juvenile","ATH.juvenile.juvenile",8,"ATH.juvenile","ATH.juvenile"
"ATH",1994-04-19,3696,"juvenile","juvenile","ATH.juvenile.juvenile",8,"ATH.juvenile","ATH.juvenile"
"ATH",1994-05-02,3716,"juvenile","juvenile","ATH.juvenile.juvenile",8,"ATH.juvenile","ATH.juvenile"
"ATH",1994-07-12,3900,"juvenile","juvenile","ATH.juvenile.juvenile",8,"ATH.juvenile","ATH.juvenile"
"ATH",1995-09-01,4321,"juvenile","juvenile","ATH.juvenile.juvenile",8,"ATH.juvenile","ATH.juvenile"
"ATH",1995-09-16,4356,"juvenile","juvenile","ATH.juvenile.juvenile",8,"ATH.juvenile","ATH.juvenile"
"ATH",1996-06-16,4415,"adult","unknown","ATH.unknown.adult",46,"ATH.unknown","ATH.adult"
"ATH",1996-07-01,4498,"adult","unknown","ATH.unknown.adult",46,"ATH.unknown","ATH.adult"
"ATH",1996-10-01,4873,"adult","unknown","ATH.unknown.adult",46,"ATH.unknown","ATH.adult"
"ATH",1996-10-07,4908,"adult","unknown","ATH.unknown.adult",46,"ATH.unknown","ATH.adult"
"ATH",1996-12-18,5056,"adult","unknown","ATH.unknown.adult",46,"ATH.unknown","ATH.adult"
"ATH",1997-04-26,5213,"adult","unknown","ATH.unknown.adult",46,"ATH.unknown","ATH.adult"
"ATH",1997-07-18,5458,"adult","unknown","ATH.unknown.adult",46,"ATH.unknown","ATH.adult"
"ATH",1997-07-22,5492,"adult","unknown","ATH.unknown.adult",46,"ATH.unknown","ATH.adult"
"ATH",1997-07-29,5578,"adult","unknown","ATH.unknown.adult",46,"ATH.unknown","ATH.adult"
"ATH",1997-07-30,5591,"adult","unknown","ATH.unknown.adult",46,"ATH.unknown","ATH.adult"
"ATH",1997-07-31,5619,"adult","unknown","ATH.unknown.adult",46,"ATH.unknown","ATH.adult"
"ATH",1998-05-04,6245,"adult","cyc","ATH.cyc.adult",7,"ATH.cyc","ATH.adult"
"ATH",1999-06-24,7769,"adult","preg","ATH.preg.adult",14,"ATH.preg","ATH.adult"
"ATH",2001-07-09,9534,"adult","lact","ATH.lact.adult",19,"ATH.lact","ATH.adult"
"ATH",2001-07-20,9630,"adult","lact","ATH.lact.adult",19,"ATH.lact","ATH.adult"
"ATH",2001-08-13,9875,"adult","lact","ATH.lact.adult",19,"ATH.lact","ATH.adult"
"ATH",2001-11-09,10292,"adult","unknown","ATH.unknown.adult",46,"ATH.unknown","ATH.adult"
"ATH",2001-11-10,10307,"adult","unknown","ATH.unknown.adult",46,"ATH.unknown","ATH.adult"
"ATH",2002-07-06,10737,"adult","cyc","ATH.cyc.adult",7,"ATH.cyc","ATH.adult"
"ATH",2002-07-22,10891,"adult","cyc","ATH.cyc.adult",7,"ATH.cyc","ATH.adult"
"ATH",2002-07-30,11021,"adult","cyc","ATH.cyc.adult",7,"ATH.cyc","ATH.adult"
"ATH",2002-08-23,11263,"adult","cyc","ATH.cyc.adult",7,"ATH.cyc","ATH.adult"
"ATH",2002-11-04,11668,"adult","preg","ATH.preg.adult",14,"ATH.preg","ATH.adult"
"ATH",2003-01-09,11782,"adult","preg","ATH.preg.adult",14,"ATH.preg","ATH.adult"
"ATH",2003-05-02,12264,"adult","preg","ATH.preg.adult",14,"ATH.preg","ATH.adult"
"ATH",2003-07-06,12422,"adult","preg","ATH.preg.adult",14,"ATH.preg","ATH.adult"
"ATH",2003-07-19,12510,"adult","preg","ATH.preg.adult",14,"ATH.preg","ATH.adult"
"ATH",2003-09-03,12818,"adult","preg","ATH.preg.adult",14,"ATH.preg","ATH.adult"
"ATH",2003-09-27,12925,"adult","preg","ATH.preg.adult",14,"ATH.preg","ATH.adult"
"ATH",2003-09-28,12938,"adult","preg","ATH.preg.adult",14,"ATH.preg","ATH.adult"
"ATH",2003-10-01,12951,"adult","preg","ATH.preg.adult",14,"ATH.preg","ATH.adult"
"ATH",2003-10-21,13096,"adult","preg","ATH.preg.adult",14,"ATH.preg","ATH.adult"
"ATH",2003-10-26,13113,"adult","preg","ATH.preg.adult",14,"ATH.preg","ATH.adult"
"ATH",2004-09-18,14255,"adult","lact","ATH.lact.adult",19,"ATH.lact","ATH.adult"
