Observation ID,Observation Date,Platform,Observation Start Time,Observation End Time,Group ID,Group Size Time Period,Group Size Accuracy,Group Size Span,Group Size,Group Size Min,Group Size Max
1140,1989-07-07,MAZIWA,08:10:43,08:15:43,242,TOTAL BEFORE DEPART,ACCURATE,,6,,
1141,1989-07-07,MAZIWA,12:38:44,12:54:08,243,FIRST FIVE MINUTES,ACCURATE,,3,,
1141,1989-07-07,MAZIWA,12:38:44,12:54:08,244,TOTAL BEFORE DEPART,ACCURATE,,5,,
1142,1989-07-07,MAZIWA,13:12:19,13:38:00,245,FIRST FIVE MINUTES,ACCURATE,,7,,
1142,1989-07-07,MAZIWA,13:12:19,13:38:00,246,TOTAL BEFORE DEPART,ACCURATE,,7,,
1143,1989-07-07,MAZIWA,14:04:56,14:13:59,247,FIRST FIVE MINUTES,ACCURATE,,3,,
1143,1989-07-07,MAZIWA,14:04:56,14:13:59,248,TOTAL BEFORE DEPART,ACCURATE,,3,,
1144,1989-07-07,MAZIWA,14:21:40,15:02:26,249,FIRST FIVE MINUTES,ACCURATE,,2,,
1144,1989-07-07,MAZIWA,14:21:40,15:02:26,250,TOTAL BEFORE DEPART,ACCURATE,,2,,
1149,1989-07-08,MAZIWA,08:40:00,09:16:36,251,FIRST FIVE MINUTES,ACCURATE,,3,,
1149,1989-07-08,MAZIWA,08:40:00,09:16:36,252,TOTAL BEFORE DEPART,ACCURATE,,5,,
1150,1989-07-08,MAZIWA,09:23:32,09:54:06,253,FIRST FIVE MINUTES,ACCURATE,,6,,
1150,1989-07-08,MAZIWA,09:23:32,09:54:06,254,TOTAL BEFORE DEPART,ACCURATE,,6,,
1151,1989-07-08,MAZIWA,09:52:00,10:05:00,255,FIRST FIVE MINUTES,ACCURATE,,40,,
1151,1989-07-08,MAZIWA,09:52:00,10:05:00,256,TOTAL BEFORE DEPART,ACCURATE,,40,,
1152,1989-07-08,MAZIWA,10:10:04,10:15:04,257,FIRST FIVE MINUTES,ACCURATE,,2,,
1152,1989-07-08,MAZIWA,10:10:04,10:15:04,258,TOTAL BEFORE DEPART,ACCURATE,,2,,
1157,1989-07-11,MAZIWA,11:27:46,11:32:46,259,FIRST FIVE MINUTES,ACCURATE,,3,,
1157,1989-07-11,MAZIWA,11:27:46,11:32:46,260,TOTAL BEFORE DEPART,ACCURATE,,6,,
1160,1989-07-12,MAZIWA,08:01:00,08:17:01,261,FIRST FIVE MINUTES,ACCURATE,,1,,
1160,1989-07-12,MAZIWA,08:01:00,08:17:01,262,TOTAL BEFORE DEPART,ACCURATE,,1,,
1161,1989-07-12,MAZIWA,08:58:57,09:14:55,263,FIRST FIVE MINUTES,ESTIMATE,RANGE,,6,7
1161,1989-07-12,MAZIWA,08:58:57,09:14:55,264,TOTAL BEFORE DEPART,ESTIMATE,RANGE,,6,7
1162,1989-07-12,MAZIWA,09:00:00,09:05:00,265,FIRST FIVE MINUTES,ACCURATE,,6,,
1162,1989-07-12,MAZIWA,09:00:00,09:05:00,266,TOTAL BEFORE DEPART,ACCURATE,,6,,
1163,1989-07-12,MAZIWA,09:32:00,10:06:00,267,FIRST FIVE MINUTES,ACCURATE,,3,,
1163,1989-07-12,MAZIWA,09:32:00,10:06:00,268,TOTAL BEFORE DEPART,ACCURATE,,4,,
1164,1989-07-12,MAZIWA,10:12:37,10:20:52,269,FIRST FIVE MINUTES,ACCURATE,,1,,
1164,1989-07-12,MAZIWA,10:12:37,10:20:52,270,TOTAL BEFORE DEPART,ACCURATE,,1,,
1167,1989-07-12,MAZIWA,10:33:00,11:11:00,271,FIRST FIVE MINUTES,ACCURATE,,6,,
1167,1989-07-12,MAZIWA,10:33:00,11:11:00,272,TOTAL BEFORE DEPART,ACCURATE,,8,,
1168,1989-07-12,MAZIWA,11:13:00,11:28:00,273,FIRST FIVE MINUTES,ACCURATE,,3,,
1168,1989-07-12,MAZIWA,11:13:00,11:28:00,274,TOTAL BEFORE DEPART,ACCURATE,,3,,
1169,1989-07-12,MAZIWA,12:17:00,12:40:00,275,FIRST FIVE MINUTES,ACCURATE,,3,,
1169,1989-07-12,MAZIWA,12:17:00,12:40:00,276,TOTAL BEFORE DEPART,ACCURATE,,3,,
1170,1989-07-12,MAZIWA,13:15:00,13:20:00,277,FIRST FIVE MINUTES,ESTIMATE,RANGE,,10,11
1170,1989-07-12,MAZIWA,13:15:00,13:20:00,278,TOTAL BEFORE DEPART,ESTIMATE,RANGE,,10,11
1171,1989-07-12,MAZIWA,15:46:00,16:00:00,279,FIRST FIVE MINUTES,ESTIMATE,RANGE,,5,6
1171,1989-07-12,MAZIWA,15:46:00,16:00:00,280,TOTAL BEFORE DEPART,ESTIMATE,RANGE,,5,6
1172,1989-07-12,MAZIWA,16:07:00,16:27:00,281,FIRST FIVE MINUTES,ACCURATE,,5,,
1172,1989-07-12,MAZIWA,16:07:00,16:27:00,282,TOTAL BEFORE DEPART,ACCURATE,,5,,
1174,1989-07-13,MAZIWA,08:12:00,08:21:20,45676,FIRST FIVE MINUTES,ACCURATE,,6,,
1174,1989-07-13,MAZIWA,08:12:00,08:21:20,45677,TOTAL BEFORE DEPART,ACCURATE,,6,,
1175,1989-07-13,MAZIWA,08:24:46,08:40:18,285,FIRST FIVE MINUTES,ESTIMATE,RANGE,,7,8
1175,1989-07-13,MAZIWA,08:24:46,08:40:18,286,TOTAL BEFORE DEPART,ESTIMATE,RANGE,,7,8
1177,1989-07-13,BLOWFISH,09:13:00,09:18:00,287,FIRST FIVE MINUTES,ESTIMATE,RANGE,,6,7
1177,1989-07-13,BLOWFISH,09:13:00,09:18:00,288,TOTAL BEFORE DEPART,ESTIMATE,RANGE,,7,8
1189,1989-07-14,MAZIWA,08:16:16,08:29:09,289,FIRST FIVE MINUTES,ACCURATE,,1,,
1189,1989-07-14,MAZIWA,08:16:16,08:29:09,290,TOTAL BEFORE DEPART,ACCURATE,,1,,
1190,1989-07-14,MAZIWA,08:45:00,08:58:56,291,FIRST FIVE MINUTES,ACCURATE,,4,,
1190,1989-07-14,MAZIWA,08:45:00,08:58:56,292,TOTAL BEFORE DEPART,ACCURATE,,4,,
1191,1989-07-14,MAZIWA,10:04:00,10:28:00,293,FIRST FIVE MINUTES,ACCURATE,,2,,
1191,1989-07-14,MAZIWA,10:04:00,10:28:00,294,TOTAL BEFORE DEPART,ACCURATE,,2,,
1192,1989-07-14,MAZIWA,10:43:30,10:48:30,295,FIRST FIVE MINUTES,ACCURATE,,1,,
1192,1989-07-14,MAZIWA,10:43:30,10:48:30,296,TOTAL BEFORE DEPART,ACCURATE,,1,,
1193,1989-07-14,MAZIWA,10:50:10,10:55:30,297,FIRST FIVE MINUTES,ACCURATE,,1,,
1193,1989-07-14,MAZIWA,10:50:10,10:55:30,298,TOTAL BEFORE DEPART,ACCURATE,,1,,
1194,1989-07-14,MAZIWA,11:35:00,11:46:54,299,FIRST FIVE MINUTES,ACCURATE,,1,,
1194,1989-07-14,MAZIWA,11:35:00,11:46:54,300,TOTAL BEFORE DEPART,ACCURATE,,1,,
1195,1989-07-18,BLOWFISH,15:28:00,15:33:00,301,FIRST FIVE MINUTES,ACCURATE,,4,,
1195,1989-07-18,BLOWFISH,15:28:00,15:33:00,302,TOTAL BEFORE DEPART,ACCURATE,,4,,
1198,1989-07-19,BLOWFISH,09:14:15,09:19:55,303,FIRST FIVE MINUTES,ACCURATE,,1,,
1198,1989-07-19,BLOWFISH,09:14:15,09:19:55,304,TOTAL BEFORE DEPART,ACCURATE,,1,,
1199,1989-07-19,BLOWFISH,09:31:00,09:36:00,305,FIRST FIVE MINUTES,ACCURATE,,2,,
1199,1989-07-19,BLOWFISH,09:31:00,09:36:00,306,TOTAL BEFORE DEPART,ACCURATE,,2,,
1201,1989-07-20,BLOWFISH,09:43:33,09:49:00,307,FIRST FIVE MINUTES,ACCURATE,,2,,
1201,1989-07-20,BLOWFISH,09:43:33,09:49:00,308,TOTAL BEFORE DEPART,ACCURATE,,2,,
1202,1989-07-20,BLOWFISH,10:00:03,10:07:30,309,FIRST FIVE MINUTES,ACCURATE,,1,,
1202,1989-07-20,BLOWFISH,10:00:03,10:07:30,310,TOTAL BEFORE DEPART,ACCURATE,,1,,
1204,1989-07-21,MAZIWA,09:17:00,09:24:00,311,FIRST FIVE MINUTES,ACCURATE,,2,,
1204,1989-07-21,MAZIWA,09:17:00,09:24:00,312,TOTAL BEFORE DEPART,ACCURATE,,2,,
1205,1989-07-21,MAZIWA,09:38:00,09:54:00,46293,TOTAL BEFORE DEPART,ACCURATE,,2,,
1205,1989-07-21,MAZIWA,09:38:00,09:54:00,46294,FIRST FIVE MINUTES,ACCURATE,,2,,
1206,1989-07-21,BLOWFISH,09:59:00,10:04:00,315,FIRST FIVE MINUTES,ESTIMATE,RANGE,,20,25
1206,1989-07-21,BLOWFISH,09:59:00,10:04:00,316,TOTAL BEFORE DEPART,ESTIMATE,RANGE,,20,25
1208,1989-07-21,MAZIWA,10:46:00,10:57:00,317,FIRST FIVE MINUTES,ACCURATE,,4,,
1208,1989-07-21,MAZIWA,10:46:00,10:57:00,318,TOTAL BEFORE DEPART,ACCURATE,,7,,
1209,1989-07-21,MAZIWA,13:54:00,13:59:00,319,FIRST FIVE MINUTES,ACCURATE,,5,,
1209,1989-07-21,MAZIWA,13:54:00,13:59:00,320,TOTAL BEFORE DEPART,ACCURATE,,5,,
1210,1989-07-21,MAZIWA,16:10:00,16:15:00,321,FIRST FIVE MINUTES,ACCURATE,,1,,
1210,1989-07-21,MAZIWA,16:10:00,16:15:00,322,TOTAL BEFORE DEPART,ACCURATE,,1,,
1211,1989-07-22,BLOWFISH,08:21:00,08:33:00,323,FIRST FIVE MINUTES,ESTIMATE,RANGE,,4,5
1211,1989-07-22,BLOWFISH,08:21:00,08:33:00,324,TOTAL BEFORE DEPART,ESTIMATE,RANGE,,4,5
1212,1989-07-22,BLOWFISH,09:03:00,09:09:00,325,FIRST FIVE MINUTES,ACCURATE,,1,,
1212,1989-07-22,BLOWFISH,09:03:00,09:09:00,326,TOTAL BEFORE DEPART,ACCURATE,,1,,
1214,1989-07-23,BLOWFISH,11:59:53,12:26:00,327,FIRST FIVE MINUTES,ESTIMATE,RANGE,,12,18
1214,1989-07-23,BLOWFISH,11:59:53,12:26:00,328,TOTAL BEFORE DEPART,ESTIMATE,RANGE,,12,18
1215,1989-07-23,BLOWFISH,12:49:18,12:54:18,329,FIRST FIVE MINUTES,ACCURATE,,2,,
1215,1989-07-23,BLOWFISH,12:49:18,12:54:18,330,TOTAL BEFORE DEPART,ACCURATE,,2,,
1219,1989-07-24,BLOWFISH,08:35:07,08:43:36,331,FIRST FIVE MINUTES,ACCURATE,,3,,
1219,1989-07-24,BLOWFISH,08:35:07,08:43:36,332,TOTAL BEFORE DEPART,ACCURATE,,3,,
1220,1989-07-24,BLOWFISH,09:03:13,09:17:30,333,FIRST FIVE MINUTES,ESTIMATE,RANGE,,6,10
1220,1989-07-24,BLOWFISH,09:03:13,09:17:30,334,TOTAL BEFORE DEPART,ESTIMATE,RANGE,,6,10
1221,1989-07-24,MAZIWA,09:31:13,09:35:36,335,FIRST FIVE MINUTES,ACCURATE,,2,,
1221,1989-07-24,MAZIWA,09:31:13,09:35:36,336,TOTAL BEFORE DEPART,ACCURATE,,2,,
1222,1989-07-25,BLOWFISH,07:48:00,07:53:45,337,FIRST FIVE MINUTES,ACCURATE,,1,,
1222,1989-07-25,BLOWFISH,07:48:00,07:53:45,338,TOTAL BEFORE DEPART,ACCURATE,,1,,
1223,1989-07-25,MAZIWA,07:58:48,08:03:48,339,FIRST FIVE MINUTES,ACCURATE,,2,,
1223,1989-07-25,MAZIWA,07:58:48,08:03:48,340,TOTAL BEFORE DEPART,ACCURATE,,2,,
1224,1989-07-25,MAZIWA,08:05:08,08:11:59,341,FIRST FIVE MINUTES,ACCURATE,,2,,
1224,1989-07-25,MAZIWA,08:05:08,08:11:59,342,TOTAL BEFORE DEPART,ACCURATE,,2,,
1225,1989-07-25,BLOWFISH,08:15:55,08:20:55,343,FIRST FIVE MINUTES,ACCURATE,,2,,
1225,1989-07-25,BLOWFISH,08:15:55,08:20:55,344,TOTAL BEFORE DEPART,ACCURATE,,2,,
1226,1989-07-25,BLOWFISH,08:39:00,09:10:00,345,FIRST FIVE MINUTES,ACCURATE,,2,,
1226,1989-07-25,BLOWFISH,08:39:00,09:10:00,346,TOTAL BEFORE DEPART,ACCURATE,,3,,
1227,1989-07-25,MAZIWA,09:30:00,09:40:29,347,FIRST FIVE MINUTES,ESTIMATE,RANGE,,2,3
1227,1989-07-25,MAZIWA,09:30:00,09:40:29,348,TOTAL BEFORE DEPART,ESTIMATE,RANGE,,3,4
1228,1989-07-25,BLOWFISH,11:54:59,11:59:59,349,FIRST FIVE MINUTES,ACCURATE,,2,,
1228,1989-07-25,BLOWFISH,11:54:59,11:59:59,350,TOTAL BEFORE DEPART,ACCURATE,,2,,
1229,1989-07-25,BLOWFISH,12:06:46,12:30:52,351,FIRST FIVE MINUTES,ACCURATE,,5,,
1229,1989-07-25,BLOWFISH,12:06:46,12:30:52,352,TOTAL BEFORE DEPART,ACCURATE,,5,,
1231,1989-07-25,MAZIWA,12:45:00,12:59:00,353,FIRST FIVE MINUTES,ACCURATE,,8,,
1231,1989-07-25,MAZIWA,12:45:00,12:59:00,354,TOTAL BEFORE DEPART,ACCURATE,,8,,
1232,1989-07-25,MAZIWA,13:02:00,13:03:00,355,FIRST FIVE MINUTES,ACCURATE,,1,,
1232,1989-07-25,MAZIWA,13:02:00,13:03:00,356,TOTAL BEFORE DEPART,ACCURATE,,1,,
1233,1989-07-25,BLOWFISH,13:33:07,14:41:00,357,FIRST FIVE MINUTES,ACCURATE,,16,,
1233,1989-07-25,BLOWFISH,13:33:07,14:41:00,358,TOTAL BEFORE DEPART,ACCURATE,,16,,
1234,1989-07-25,BLOWFISH,15:06:00,15:19:38,359,FIRST FIVE MINUTES,ACCURATE,,2,,
1234,1989-07-25,BLOWFISH,15:06:00,15:19:38,360,TOTAL BEFORE DEPART,ACCURATE,,2,,
1235,1989-07-25,BLOWFISH,15:38:41,15:43:41,361,FIRST FIVE MINUTES,ACCURATE,,4,,
1235,1989-07-25,BLOWFISH,15:38:41,15:43:41,362,TOTAL BEFORE DEPART,ACCURATE,,4,,
1238,1989-07-26,BLOWFISH,10:45:00,11:05:20,363,FIRST FIVE MINUTES,ACCURATE,,2,,
1238,1989-07-26,BLOWFISH,10:45:00,11:05:20,364,TOTAL BEFORE DEPART,ACCURATE,,4,,
1239,1989-07-26,BLOWFISH,14:15:38,14:24:16,365,FIRST FIVE MINUTES,ACCURATE,,2,,
1239,1989-07-26,BLOWFISH,14:15:38,14:24:16,366,TOTAL BEFORE DEPART,ACCURATE,,3,,
1240,1989-07-26,MAZIWA,14:34:13,14:41:00,367,FIRST FIVE MINUTES,ACCURATE,,9,,
1240,1989-07-26,MAZIWA,14:34:13,14:41:00,368,TOTAL BEFORE DEPART,ACCURATE,,9,,
1241,1989-08-02,MAZIWA,14:30:00,14:35:00,369,FIRST FIVE MINUTES,ACCURATE,,3,,
1241,1989-08-02,MAZIWA,14:30:00,14:35:00,370,TOTAL BEFORE DEPART,ACCURATE,,3,,
1242,1989-08-03,MAZIWA,08:30:00,08:39:00,371,FIRST FIVE MINUTES,ACCURATE,,2,,
1242,1989-08-03,MAZIWA,08:30:00,08:39:00,372,TOTAL BEFORE DEPART,ACCURATE,,3,,
1243,1989-08-03,MAZIWA,09:13:06,09:30:00,373,FIRST FIVE MINUTES,ACCURATE,,5,,
1243,1989-08-03,MAZIWA,09:13:06,09:30:00,374,TOTAL BEFORE DEPART,ACCURATE,,5,,
1244,1989-08-03,MAZIWA,09:30:00,09:52:00,375,FIRST FIVE MINUTES,ACCURATE,,10,,
1244,1989-08-03,MAZIWA,09:30:00,09:52:00,376,TOTAL BEFORE DEPART,ACCURATE,,10,,
1245,1989-08-03,MAZIWA,10:20:00,10:27:00,377,FIRST FIVE MINUTES,ACCURATE,,1,,
1245,1989-08-03,MAZIWA,10:20:00,10:27:00,378,TOTAL BEFORE DEPART,ACCURATE,,1,,
1246,1989-08-03,MAZIWA,10:28:00,10:41:00,379,FIRST FIVE MINUTES,ACCURATE,,5,,
1246,1989-08-03,MAZIWA,10:28:00,10:41:00,380,TOTAL BEFORE DEPART,ACCURATE,,5,,
1247,1989-08-08,MAZIWA,13:04:00,13:09:00,381,FIRST FIVE MINUTES,ACCURATE,,3,,
1247,1989-08-08,MAZIWA,13:04:00,13:09:00,382,TOTAL BEFORE DEPART,ACCURATE,,3,,
1248,1989-08-08,MAZIWA,13:44:00,13:49:00,383,FIRST FIVE MINUTES,ACCURATE,,5,,
1248,1989-08-08,MAZIWA,13:44:00,13:49:00,384,TOTAL BEFORE DEPART,ACCURATE,,5,,
1249,1989-08-08,MAZIWA,18:05:26,18:12:40,385,FIRST FIVE MINUTES,ACCURATE,,1,,
1249,1989-08-08,MAZIWA,18:05:26,18:12:40,386,TOTAL BEFORE DEPART,ACCURATE,,1,,
1250,1989-08-09,MAZIWA,08:48:00,08:56:00,387,FIRST FIVE MINUTES,ACCURATE,,1,,
1250,1989-08-09,MAZIWA,08:48:00,08:56:00,388,TOTAL BEFORE DEPART,ACCURATE,,1,,
1251,1989-08-09,MAZIWA,08:59:00,09:29:00,389,FIRST FIVE MINUTES,ACCURATE,,4,,
1251,1989-08-09,MAZIWA,08:59:00,09:29:00,390,TOTAL BEFORE DEPART,ACCURATE,,4,,
1252,1989-08-09,MAZIWA,10:14:00,10:42:00,391,FIRST FIVE MINUTES,ACCURATE,,7,,
1252,1989-08-09,MAZIWA,10:14:00,10:42:00,392,TOTAL BEFORE DEPART,ACCURATE,,10,,
1253,1989-08-09,MAZIWA,17:12:00,17:17:00,393,FIRST FIVE MINUTES,ACCURATE,,1,,
1253,1989-08-09,MAZIWA,17:12:00,17:17:00,394,TOTAL BEFORE DEPART,ACCURATE,,1,,
1254,1989-08-11,MAZIWA,11:31:00,11:42:00,395,FIRST FIVE MINUTES,ACCURATE,,8,,
1254,1989-08-11,MAZIWA,11:31:00,11:42:00,396,TOTAL BEFORE DEPART,ACCURATE,,9,,
1255,1989-08-11,MAZIWA,11:47:00,11:53:00,397,FIRST FIVE MINUTES,ACCURATE,,1,,
1255,1989-08-11,MAZIWA,11:47:00,11:53:00,398,TOTAL BEFORE DEPART,ACCURATE,,1,,
1256,1989-08-11,MAZIWA,13:02:00,13:23:00,399,FIRST FIVE MINUTES,ACCURATE,,1,,
1256,1989-08-11,MAZIWA,13:02:00,13:23:00,400,TOTAL BEFORE DEPART,ACCURATE,,1,,
1257,1989-08-11,MAZIWA,14:34:00,14:50:00,401,FIRST FIVE MINUTES,ACCURATE,,4,,
1257,1989-08-11,MAZIWA,14:34:00,14:50:00,402,TOTAL BEFORE DEPART,ACCURATE,,4,,
1258,1989-08-11,MAZIWA,15:32:00,15:38:00,403,FIRST FIVE MINUTES,ACCURATE,,3,,
1258,1989-08-11,MAZIWA,15:32:00,15:38:00,404,TOTAL BEFORE DEPART,ACCURATE,,3,,
1259,1989-08-11,MAZIWA,15:57:00,16:02:00,405,FIRST FIVE MINUTES,ACCURATE,,2,,
1259,1989-08-11,MAZIWA,15:57:00,16:02:00,406,TOTAL BEFORE DEPART,ACCURATE,,2,,
1260,1989-08-11,MAZIWA,17:53:00,18:04:00,407,FIRST FIVE MINUTES,ACCURATE,,3,,
1260,1989-08-11,MAZIWA,17:53:00,18:04:00,408,TOTAL BEFORE DEPART,ACCURATE,,3,,
1261,1989-08-12,MAZIWA,08:48:00,09:08:00,409,FIRST FIVE MINUTES,ACCURATE,,4,,
1261,1989-08-12,MAZIWA,08:48:00,09:08:00,410,TOTAL BEFORE DEPART,ACCURATE,,5,,
1262,1989-08-12,MAZIWA,09:26:00,09:32:00,411,FIRST FIVE MINUTES,ACCURATE,,2,,
1262,1989-08-12,MAZIWA,09:26:00,09:32:00,412,TOTAL BEFORE DEPART,ACCURATE,,2,,
1263,1989-08-12,MAZIWA,10:08:00,10:35:00,413,FIRST FIVE MINUTES,ACCURATE,,2,,
1263,1989-08-12,MAZIWA,10:08:00,10:35:00,414,TOTAL BEFORE DEPART,ACCURATE,,2,,
1264,1989-08-12,MAZIWA,11:12:00,11:30:00,415,FIRST FIVE MINUTES,ACCURATE,,3,,
1264,1989-08-12,MAZIWA,11:12:00,11:30:00,416,TOTAL BEFORE DEPART,ACCURATE,,3,,
1265,1989-08-12,MAZIWA,11:32:00,11:55:00,46295,TOTAL BEFORE DEPART,ACCURATE,,11,,
1265,1989-08-12,MAZIWA,11:32:00,11:55:00,46296,FIRST FIVE MINUTES,ACCURATE,,7,,
1266,1989-08-12,MAZIWA,14:45:00,15:15:00,419,FIRST FIVE MINUTES,ACCURATE,,1,,
1266,1989-08-12,MAZIWA,14:45:00,15:15:00,420,TOTAL BEFORE DEPART,ACCURATE,,1,,
1267,1989-08-13,MAZIWA,08:17:00,08:55:00,421,FIRST FIVE MINUTES,ACCURATE,,4,,
1267,1989-08-13,MAZIWA,08:17:00,08:55:00,422,TOTAL BEFORE DEPART,ACCURATE,,6,,
1268,1989-08-13,MAZIWA,09:06:00,09:20:00,423,FIRST FIVE MINUTES,ACCURATE,,3,,
1268,1989-08-13,MAZIWA,09:06:00,09:20:00,424,TOTAL BEFORE DEPART,ACCURATE,,3,,
1270,1989-08-16,MAZIWA,12:33:00,12:41:00,425,FIRST FIVE MINUTES,ACCURATE,,1,,
1270,1989-08-16,MAZIWA,12:33:00,12:41:00,426,TOTAL BEFORE DEPART,ACCURATE,,1,,
1271,1989-08-16,MAZIWA,13:28:00,13:37:00,427,FIRST FIVE MINUTES,ACCURATE,,1,,
1271,1989-08-16,MAZIWA,13:28:00,13:37:00,428,TOTAL BEFORE DEPART,ACCURATE,,1,,
1272,1989-08-16,MAZIWA,13:57:00,14:02:00,429,FIRST FIVE MINUTES,ACCURATE,,2,,
1272,1989-08-16,MAZIWA,13:57:00,14:02:00,430,TOTAL BEFORE DEPART,ACCURATE,,2,,
1273,1989-08-16,MAZIWA,15:28:00,15:40:00,431,FIRST FIVE MINUTES,ACCURATE,,6,,
1273,1989-08-16,MAZIWA,15:28:00,15:40:00,432,TOTAL BEFORE DEPART,ACCURATE,,6,,
1274,1989-08-16,MAZIWA,15:54:00,15:58:00,433,FIRST FIVE MINUTES,ACCURATE,,3,,
1274,1989-08-16,MAZIWA,15:54:00,15:58:00,434,TOTAL BEFORE DEPART,ACCURATE,,3,,
1276,1989-08-16,MAZIWA,16:17:00,16:22:00,435,FIRST FIVE MINUTES,ACCURATE,,2,,
1276,1989-08-16,MAZIWA,16:17:00,16:22:00,436,TOTAL BEFORE DEPART,ACCURATE,,2,,
1277,1989-08-16,MAZIWA,16:24:00,16:30:00,46367,TOTAL BEFORE DEPART,ACCURATE,,4,,
1277,1989-08-16,MAZIWA,16:24:00,16:30:00,46368,FIRST FIVE MINUTES,ACCURATE,,4,,
1279,1989-08-17,MAZIWA,12:06:00,12:24:00,439,FIRST FIVE MINUTES,ACCURATE,,3,,
1279,1989-08-17,MAZIWA,12:06:00,12:24:00,440,TOTAL BEFORE DEPART,ACCURATE,,3,,
1280,1989-08-17,MAZIWA,12:56:00,13:03:00,441,FIRST FIVE MINUTES,ACCURATE,,2,,
1280,1989-08-17,MAZIWA,12:56:00,13:03:00,442,TOTAL BEFORE DEPART,ACCURATE,,2,,
1281,1990-03-17,MAZIWA,16:30:00,17:30:00,443,FIRST FIVE MINUTES,ACCURATE,,4,,
1281,1990-03-17,MAZIWA,16:30:00,17:30:00,444,TOTAL BEFORE DEPART,ACCURATE,,11,,
1282,1990-03-19,MAZIWA,10:29:00,10:34:00,445,FIRST FIVE MINUTES,ACCURATE,,7,,
1282,1990-03-19,MAZIWA,10:29:00,10:34:00,446,TOTAL BEFORE DEPART,ACCURATE,,7,,
1283,1990-03-19,MAZIWA,12:55:00,13:00:00,447,FIRST FIVE MINUTES,ACCURATE,,3,,
1283,1990-03-19,MAZIWA,12:55:00,13:00:00,448,TOTAL BEFORE DEPART,ACCURATE,,3,,
1284,1990-03-20,MAZIWA,11:42:00,11:47:00,449,FIRST FIVE MINUTES,ACCURATE,,2,,
1284,1990-03-20,MAZIWA,11:42:00,11:47:00,450,TOTAL BEFORE DEPART,ACCURATE,,2,,
1285,1990-03-21,MAZIWA,11:27:00,11:43:00,451,FIRST FIVE MINUTES,ACCURATE,,1,,
1285,1990-03-21,MAZIWA,11:27:00,11:43:00,452,TOTAL BEFORE DEPART,ACCURATE,,1,,
1286,1990-03-21,MAZIWA,12:32:00,12:35:00,453,FIRST FIVE MINUTES,ACCURATE,,2,,
1286,1990-03-21,MAZIWA,12:32:00,12:35:00,454,TOTAL BEFORE DEPART,ACCURATE,,2,,
1287,1990-03-24,MAZIWA,11:50:00,11:56:00,455,FIRST FIVE MINUTES,ACCURATE,,1,,
1287,1990-03-24,MAZIWA,11:50:00,11:56:00,456,TOTAL BEFORE DEPART,ACCURATE,,1,,
1288,1990-03-24,MAZIWA,12:05:00,12:10:00,457,FIRST FIVE MINUTES,ACCURATE,,3,,
1288,1990-03-24,MAZIWA,12:05:00,12:10:00,458,TOTAL BEFORE DEPART,ACCURATE,,3,,
1289,1990-03-24,MAZIWA,12:17:00,12:22:00,459,FIRST FIVE MINUTES,ACCURATE,,2,,
1289,1990-03-24,MAZIWA,12:17:00,12:22:00,460,TOTAL BEFORE DEPART,ACCURATE,,2,,
1290,1990-03-24,MAZIWA,12:28:00,12:41:00,461,FIRST FIVE MINUTES,ACCURATE,,12,,
1290,1990-03-24,MAZIWA,12:28:00,12:41:00,462,TOTAL BEFORE DEPART,ACCURATE,,15,,
1291,1990-03-24,MAZIWA,12:45:00,12:53:00,463,FIRST FIVE MINUTES,ACCURATE,,9,,
1291,1990-03-24,MAZIWA,12:45:00,12:53:00,464,TOTAL BEFORE DEPART,ACCURATE,,9,,
1292,1990-03-24,MAZIWA,12:57:00,13:01:00,465,FIRST FIVE MINUTES,ACCURATE,,3,,
1292,1990-03-24,MAZIWA,12:57:00,13:01:00,466,TOTAL BEFORE DEPART,ACCURATE,,3,,
1293,1990-03-24,MAZIWA,13:02:00,13:08:00,467,FIRST FIVE MINUTES,ACCURATE,,4,,
1293,1990-03-24,MAZIWA,13:02:00,13:08:00,468,TOTAL BEFORE DEPART,ACCURATE,,4,,
1294,1990-03-24,MAZIWA,13:17:00,13:25:00,469,FIRST FIVE MINUTES,ACCURATE,,11,,
1294,1990-03-24,MAZIWA,13:17:00,13:25:00,470,TOTAL BEFORE DEPART,ACCURATE,,11,,
1295,1990-03-24,MAZIWA,13:45:00,13:50:00,471,FIRST FIVE MINUTES,ACCURATE,,6,,
1295,1990-03-24,MAZIWA,13:45:00,13:50:00,472,TOTAL BEFORE DEPART,ACCURATE,,6,,
1296,1990-03-25,MAZIWA,10:25:00,10:30:00,473,FIRST FIVE MINUTES,ACCURATE,,2,,
1296,1990-03-25,MAZIWA,10:25:00,10:30:00,474,TOTAL BEFORE DEPART,ACCURATE,,2,,
1297,1990-03-28,MAZIWA,08:15:00,08:25:00,475,FIRST FIVE MINUTES,ACCURATE,,5,,
1297,1990-03-28,MAZIWA,08:15:00,08:25:00,476,TOTAL BEFORE DEPART,ACCURATE,,5,,
1298,1990-03-28,MAZIWA,09:11:52,09:34:00,477,FIRST FIVE MINUTES,ACCURATE,,3,,
1298,1990-03-28,MAZIWA,09:11:52,09:34:00,478,TOTAL BEFORE DEPART,ACCURATE,,3,,
1299,1990-03-28,MAZIWA,10:23:00,10:29:00,479,FIRST FIVE MINUTES,ACCURATE,,9,,
1299,1990-03-28,MAZIWA,10:23:00,10:29:00,480,TOTAL BEFORE DEPART,ACCURATE,,9,,
