Pair,ID1,ID2,IDPair,DyadML
111420,SMO,PLR,SMO.PLR,0
111421,SMO,CTN,SMO.CTN,0.0078
111422,SMO,UNK1447,SMO.UNK1447,0.0111
111423,SMO,BLW,SMO.BLW,0.0215
111424,SMO,UNK1449,SMO.UNK1449,0.034
111425,SMO,WHP,SMO.WHP,0.0207
111426,SMO,WDS,SMO.WDS,0.0106
111427,SMO,MSC,SMO.MSC,0.001
111428,SMO,TIH,SMO.TIH,0.0025
111429,SMO,DIC,SMO.DIC,0
111430,SMO,SMF,SMO.SMF,0
111431,SMO,VEE,SMO.VEE,0
111432,SMO,WLY,SMO.WLY,0
111433,SMO,FID,SMO.FID,0.0664
111434,SMO,TAL,SMO.TAL,0
111435,SMO,ANW,SMO.ANW,0
111436,SMO,MZT,SMO.MZT,0.0054
111437,SMO,BBF,SMO.BBF,0
111438,SMO,NES,SMO.NES,0
111439,SMO,JUM,SMO.JUM,0
111440,SMO,CF2013_1AF,SMO.CF2013_1AF,0.0128
111441,SMO,LDO,SMO.LDO,0
111442,SMO,FAO,SMO.FAO,0.0068
111443,SMO,HAB,SMO.HAB,0
111444,SMO,PGA1,SMO.PGA1,0
111445,SMO,SHO1,SMO.SHO1,0
111446,SMO,SGG1,SMO.SGG1,0.0072
111447,SMO,PCK,SMO.PCK,0
111448,SMO,BOM,SMO.BOM,0.0069
111449,SMO,IND,SMO.IND,0
111450,SMO,LEV,SMO.LEV,0
111451,SMO,CLA,SMO.CLA,0
111452,SMO,KIR,SMO.KIR,0.0014
111453,SMO,NUM,SMO.NUM,0.0339
111454,SMO,DNZ,SMO.DNZ,0
111455,SMO,GGL,SMO.GGL,0
111456,SMO,GMP,SMO.GMP,0.0031
111457,SMO,SHB,SMO.SHB,0.0256
111458,SMO,LBL,SMO.LBL,0.0267
111459,SMO,ZEU,SMO.ZEU,0.485
111460,SMO,BOJ,SMO.BOJ,0
111461,SMO,MTO,SMO.MTO,0
111462,SMO,CRT,SMO.CRT,0.0019
111463,SMO,BLN,SMO.BLN,0
111464,SMO,ATW,SMO.ATW,0
111465,SMO,DOU,SMO.DOU,0
111466,SMO,CEM,SMO.CEM,0
111467,SMO,UNK1241,SMO.UNK1241,0
111468,SMO,UNK1522,SMO.UNK1522,0
111469,SMO,UNK1528,SMO.UNK1528,0.0134
111470,SMO,SIZ,SMO.SIZ,0
111471,SMO,PMN,SMO.PMN,0
111472,SMO,TUS,SMO.TUS,0
111473,SMO,RPC,SMO.RPC,0.0305
111474,SMO,PSP,SMO.PSP,0
111475,SMO,RLF,SMO.RLF,0
111476,SMO,TAS,SMO.TAS,0
111477,SMO,PLS,SMO.PLS,0.0403
111478,SMO,HFT,SMO.HFT,0
111479,SMO,KEE,SMO.KEE,0
111480,SMO,DPL,SMO.DPL,0.0162
111481,SMO,PMT,SMO.PMT,0
111482,SMO,HYP,SMO.HYP,0.0008
111483,SMO,DCK,SMO.DCK,0
111484,SMO,DOP,SMO.DOP,0.0402
111485,SMO,UNK1518,SMO.UNK1518,0
111486,SMO,ACF,SMO.ACF,0
111487,SMO,PPP,SMO.PPP,0
111488,SMO,WAG,SMO.WAG,0
111489,SMO,FIA,SMO.FIA,0.0076
111490,SMO,MDH,SMO.MDH,0
111491,SMO,VES,SMO.VES,0.0081
111492,SMO,FNZ,SMO.FNZ,0
111493,SMO,DKY,SMO.DKY,0
111494,WOF,OTU,WOF.OTU,0
111495,WOF,COO,WOF.COO,0
111496,WOF,KER,WOF.KER,0.004
111497,WOF,ABC,WOF.ABC,0
111498,WOF,ANE,WOF.ANE,0
111499,WOF,BRS,WOF.BRS,0
111500,WOF,DCH,WOF.DCH,0.0108
111501,WOF,GUP,WOF.GUP,0
111502,WOF,KOK,WOF.KOK,0.001
111503,WOF,NOE,WOF.NOE,0
111504,WOF,SIT,WOF.SIT,0
111505,WOF,ANV,WOF.ANV,0.0391
111506,WOF,YOB,WOF.YOB,0.0108
111507,WOF,GUM,WOF.GUM,0
111508,WOF,KAI,WOF.KAI,0.0049
111509,WOF,HUB,WOF.HUB,0
111510,WOF,TUL,WOF.TUL,0.0078
111511,WOF,LAS,WOF.LAS,0.0072
111512,WOF,POU,WOF.POU,0.033
111513,WOF,SPE,WOF.SPE,0
111514,WOF,LNT,WOF.LNT,0
111515,WOF,ZEP,WOF.ZEP,0
111516,WOF,EDE,WOF.EDE,0
111517,WOF,SKF,WOF.SKF,0.2454
111518,WOF,TUN,WOF.TUN,0
111519,WOF,HOW,WOF.HOW,0.0006
111520,WOF,SUR,WOF.SUR,0.0105
111521,WOF,MNS,WOF.MNS,0.0128
111522,WOF,CHC,WOF.CHC,0
111523,WOF,TTM,WOF.TTM,0.0141
111524,WOF,TOG,WOF.TOG,0.0156
111525,WOF,PWE,WOF.PWE,0.0241
111526,WOF,FNT,WOF.FNT,0
111527,WOF,BSC,WOF.BSC,0.005
111528,WOF,UNK1444,WOF.UNK1444,0.0035
111529,WOF,CZA,WOF.CZA,0
111530,WOF,PRN,WOF.PRN,0
111531,WOF,ATC,WOF.ATC,0
111532,WOF,FIE,WOF.FIE,0.018
111533,WOF,TEK,WOF.TEK,0
111534,WOF,LOO,WOF.LOO,0.0174
111535,WOF,APS,WOF.APS,0.0052
111536,WOF,HNR,WOF.HNR,0
111537,WOF,UNK1448,WOF.UNK1448,0
111538,WOF,UNK1460,WOF.UNK1460,0.0107
111539,WOF,UNK1437,WOF.UNK1437,0
111540,WOF,TDL,WOF.TDL,0.1076
111541,WOF,SBB,WOF.SBB,0
111542,WOF,JAC,WOF.JAC,0
111543,WOF,VCN,WOF.VCN,0.0004
111544,WOF,LIT,WOF.LIT,0
111545,WOF,PDT,WOF.PDT,0.021
111546,WOF,DUC,WOF.DUC,0.0346
111547,WOF,FKY,WOF.FKY,0
111548,WOF,WHT,WOF.WHT,0
111549,WOF,BRA,WOF.BRA,0
111550,WOF,HFF,WOF.HFF,0.0862
111551,WOF,FUF,WOF.FUF,0
111552,WOF,UNK1442,WOF.UNK1442,0.0144
111553,WOF,PBL,WOF.PBL,0
111554,WOF,PHA,WOF.PHA,0
111555,WOF,DEU,WOF.DEU,0
111556,WOF,ESP,WOF.ESP,0.0165
111557,WOF,DUR1,WOF.DUR1,0.0363
111558,WOF,YEL1,WOF.YEL1,0
111559,WOF,SLT1,WOF.SLT1,0
111560,WOF,GLX,WOF.GLX,0
111561,WOF,GOD,WOF.GOD,0
111562,WOF,WPY,WOF.WPY,0.0343
111563,WOF,FRK,WOF.FRK,0
111564,WOF,MTZ,WOF.MTZ,0.0013
111565,WOF,RGA,WOF.RGA,0
111566,WOF,SCM,WOF.SCM,0.017
111567,WOF,SVD,WOF.SVD,0
111568,WOF,KAH,WOF.KAH,0.0204
111569,WOF,ALB,WOF.ALB,0.0104
111570,WOF,KNG,WOF.KNG,0
111571,WOF,WES,WOF.WES,0
111572,WOF,WHZ,WOF.WHZ,0
111573,WOF,ORL,WOF.ORL,0
111574,WOF,1AX,WOF.1AX,0
111575,WOF,PAX,WOF.PAX,0
111576,WOF,UNK1531,WOF.UNK1531,0
111577,WOF,TMK,WOF.TMK,0
111578,WOF,SWB,WOF.SWB,0
111579,WOF,CYS,WOF.CYS,0
111580,WOF,ALP,WOF.ALP,0
111581,WOF,UNK1533,WOF.UNK1533,0
111582,WOF,TWX,WOF.TWX,0
111583,WOF,NAU,WOF.NAU,0.0091
111584,WOF,VLT,WOF.VLT,0
111585,WOF,DD,WOF.DD,0
111586,WOF,QUT,WOF.QUT,0
111587,WOF,HNK,WOF.HNK,0.0232
111588,WOF,BHM,WOF.BHM,0
111589,WOF,DMK,WOF.DMK,0
111590,WOF,OLP,WOF.OLP,0
111591,WOF,FLF,WOF.FLF,0.091
111592,WOF,UNK1426,WOF.UNK1426,0
111593,WOF,FAU,WOF.FAU,0
111594,WOF,SMM,WOF.SMM,0
111595,WOF,DAL,WOF.DAL,0
111596,WOF,DPS,WOF.DPS,0
111597,WOF,AZU,WOF.AZU,0
111598,WOF,BIN,WOF.BIN,0
111599,WOF,GDO,WOF.GDO,0
111600,WOF,UNK1519,WOF.UNK1519,0
111601,WOF,JND,WOF.JND,0
111602,WOF,HAT,WOF.HAT,0
111603,WOF,SNV,WOF.SNV,0
111604,WOF,GRF,WOF.GRF,0
111605,WOF,MEO,WOF.MEO,0
111606,WOF,GBI,WOF.GBI,0.003
111607,REA,OTU,REA.OTU,0
111608,REA,COO,REA.COO,0.4859
111609,REA,KER,REA.KER,0
111610,REA,ABC,REA.ABC,0
111611,REA,ANE,REA.ANE,0.0025
111612,REA,BRS,REA.BRS,0.0051
111613,REA,DCH,REA.DCH,0
111614,REA,GUP,REA.GUP,0.0052
111615,REA,KOK,REA.KOK,0
111616,REA,NOE,REA.NOE,0
111617,REA,SIT,REA.SIT,0
111618,REA,ANV,REA.ANV,0.0071
111619,REA,YOB,REA.YOB,0.0044
111620,REA,GUM,REA.GUM,0
111621,REA,KAI,REA.KAI,0
111622,REA,HUB,REA.HUB,0
111623,REA,TUL,REA.TUL,0.0048
111624,REA,LAS,REA.LAS,0
111625,REA,POU,REA.POU,0
111626,REA,SPE,REA.SPE,0
111627,REA,LNT,REA.LNT,0
111628,REA,ZEP,REA.ZEP,0.0355
111629,REA,EDE,REA.EDE,0.2659
111630,REA,SKF,REA.SKF,0.0842
111631,REA,TUN,REA.TUN,0
111632,REA,HOW,REA.HOW,0.0028
111633,REA,SUR,REA.SUR,0
111634,REA,MNS,REA.MNS,0.0164
111635,REA,CHC,REA.CHC,0
111636,REA,TTM,REA.TTM,0
111637,REA,TOG,REA.TOG,0
111638,REA,PWE,REA.PWE,0
111639,REA,FNT,REA.FNT,0.025
111640,REA,BSC,REA.BSC,0
111641,REA,UNK1444,REA.UNK1444,0
111642,REA,CZA,REA.CZA,0
111643,REA,PRN,REA.PRN,0.0023
111644,REA,ATC,REA.ATC,0
111645,REA,FIE,REA.FIE,0
111646,REA,TEK,REA.TEK,0
111647,REA,LOO,REA.LOO,0.0096
111648,REA,APS,REA.APS,0.053
111649,REA,HNR,REA.HNR,0
111650,REA,UNK1448,REA.UNK1448,0
111651,REA,UNK1460,REA.UNK1460,0.0051
111652,REA,UNK1437,REA.UNK1437,0.0827
111653,REA,TDL,REA.TDL,0.0057
111654,REA,SBB,REA.SBB,0.0157
111655,REA,JAC,REA.JAC,0.0072
111656,REA,VCN,REA.VCN,0
111657,REA,LIT,REA.LIT,0.0056
111658,REA,PDT,REA.PDT,0
111659,REA,DUC,REA.DUC,0
111660,REA,FKY,REA.FKY,0.003
111661,REA,WHT,REA.WHT,0
111662,REA,BRA,REA.BRA,0
111663,REA,HFF,REA.HFF,0.5052
111664,REA,FUF,REA.FUF,0
111665,REA,UNK1442,REA.UNK1442,0
111666,REA,PBL,REA.PBL,0.3149
111667,REA,PHA,REA.PHA,0
111668,REA,DEU,REA.DEU,0.0235
111669,REA,ESP,REA.ESP,0
111670,REA,DUR1,REA.DUR1,0
111671,REA,YEL1,REA.YEL1,0
111672,REA,SLT1,REA.SLT1,0.0114
111673,REA,GLX,REA.GLX,0
111674,REA,GOD,REA.GOD,0
111675,REA,WPY,REA.WPY,0.0127
111676,REA,FRK,REA.FRK,0
111677,REA,MTZ,REA.MTZ,0
111678,REA,RGA,REA.RGA,0
111679,REA,SCM,REA.SCM,0
111680,REA,SVD,REA.SVD,0.0008
111681,REA,KAH,REA.KAH,0
111682,REA,ALB,REA.ALB,0
111683,REA,KNG,REA.KNG,0.0018
111684,REA,WES,REA.WES,0
111685,REA,WHZ,REA.WHZ,0
111686,REA,ORL,REA.ORL,0
111687,REA,1AX,REA.1AX,0
111688,REA,PAX,REA.PAX,0
111689,REA,UNK1531,REA.UNK1531,0
111690,REA,TMK,REA.TMK,0
111691,REA,SWB,REA.SWB,0.031
111692,REA,CYS,REA.CYS,0
111693,REA,ALP,REA.ALP,0
111694,REA,UNK1533,REA.UNK1533,0
111695,REA,TWX,REA.TWX,0
111696,REA,NAU,REA.NAU,0
111697,REA,VLT,REA.VLT,0
111698,REA,DD,REA.DD,0
111699,REA,QUT,REA.QUT,0
111700,REA,HNK,REA.HNK,0.0072
111701,REA,BHM,REA.BHM,0
111702,REA,DMK,REA.DMK,0
111703,REA,OLP,REA.OLP,0
111704,REA,FLF,REA.FLF,0
111705,REA,UNK1426,REA.UNK1426,0.0268
111706,REA,FAU,REA.FAU,0
111707,REA,SMM,REA.SMM,0.1404
111708,REA,DAL,REA.DAL,0
111709,REA,DPS,REA.DPS,0
111710,REA,AZU,REA.AZU,0
111711,REA,BIN,REA.BIN,0
111712,REA,GDO,REA.GDO,0
111713,REA,UNK1519,REA.UNK1519,0
111714,REA,JND,REA.JND,0.2262
111715,REA,HAT,REA.HAT,0
111716,REA,SNV,REA.SNV,0
111717,REA,GRF,REA.GRF,0.0077
111718,REA,MEO,REA.MEO,0
111719,REA,GBI,REA.GBI,0
111720,OTU,KIT,OTU.KIT,0.4767
111721,OTU,BCT,OTU.BCT,0.0156
111722,OTU,HBB,OTU.HBB,0
111723,OTU,AGA,OTU.AGA,0
111724,OTU,ART,OTU.ART,0
111725,OTU,CLV,OTU.CLV,0
111726,OTU,EED,OTU.EED,0.0082
111727,OTU,HRS,OTU.HRS,0.0092
111728,OTU,LUG,OTU.LUG,0.0048
111729,OTU,PKY,OTU.PKY,0.0244
111730,OTU,ZUL,OTU.ZUL,0
111731,OTU,FRE,OTU.FRE,0.4658
111732,OTU,MRS,OTU.MRS,0.0142
111733,OTU,WAB,OTU.WAB,0
111734,OTU,GRB,OTU.GRB,0.02
111735,OTU,RGO,OTU.RGO,0
111736,OTU,IBL,OTU.IBL,0.02
111737,OTU,RHO,OTU.RHO,0
111738,OTU,CYA,OTU.CYA,0
111739,OTU,CUR,OTU.CUR,0
111740,OTU,FUT,OTU.FUT,0
111741,OTU,PEG,OTU.PEG,0
111742,OTU,RIP,OTU.RIP,0.0148
111743,OTU,BRE,OTU.BRE,0.0061
111744,OTU,WHN,OTU.WHN,0
111745,OTU,GAB,OTU.GAB,0
111746,OTU,CEY,OTU.CEY,0
111747,OTU,UMM,OTU.UMM,0
111748,OTU,WAC,OTU.WAC,0.0219
111749,OTU,AMP,OTU.AMP,0
111750,OTU,DOD,OTU.DOD,0.0132
111751,OTU,RKL,OTU.RKL,0.0119
111752,OTU,SON,OTU.SON,0.0022
111753,OTU,UNK1443,OTU.UNK1443,0
111754,OTU,UNK1388,OTU.UNK1388,0.004
111755,OTU,PAS,OTU.PAS,0.0086
111756,OTU,DBO,OTU.DBO,0
111757,OTU,EVI,OTU.EVI,0.0003
111758,OTU,STT,OTU.STT,0
111759,OTU,PLR,OTU.PLR,0
111760,OTU,CTN,OTU.CTN,0
111761,OTU,UNK1447,OTU.UNK1447,0
111762,OTU,BLW,OTU.BLW,0.0076
111763,OTU,UNK1449,OTU.UNK1449,0.0123
111764,OTU,WHP,OTU.WHP,0
111765,OTU,WDS,OTU.WDS,0.0007
111766,OTU,MSC,OTU.MSC,0.0036
111767,OTU,TIH,OTU.TIH,0
111768,OTU,DIC,OTU.DIC,0
111769,OTU,SMF,OTU.SMF,0
111770,OTU,VEE,OTU.VEE,0.0061
111771,OTU,WLY,OTU.WLY,0
111772,OTU,FID,OTU.FID,0
111773,OTU,TAL,OTU.TAL,0.0061
111774,OTU,ANW,OTU.ANW,0
111775,OTU,MZT,OTU.MZT,0.021
111776,OTU,BBF,OTU.BBF,0
111777,OTU,NES,OTU.NES,0.0111
111778,OTU,JUM,OTU.JUM,0
111779,OTU,CF2013_1AF,OTU.CF2013_1AF,0
111780,OTU,LDO,OTU.LDO,0.0216
111781,OTU,FAO,OTU.FAO,0
111782,OTU,HAB,OTU.HAB,0.0105
111783,OTU,PGA1,OTU.PGA1,0
111784,OTU,SHO1,OTU.SHO1,0
111785,OTU,SGG1,OTU.SGG1,0.0254
111786,OTU,PCK,OTU.PCK,0.0369
111787,OTU,BOM,OTU.BOM,0.022
111788,OTU,IND,OTU.IND,0.1337
111789,OTU,LEV,OTU.LEV,0
111790,OTU,CLA,OTU.CLA,0
111791,OTU,KIR,OTU.KIR,0
111792,OTU,NUM,OTU.NUM,0.0489
111793,OTU,DNZ,OTU.DNZ,0.006
111794,OTU,GGL,OTU.GGL,0.0406
111795,OTU,GMP,OTU.GMP,0.0564
111796,OTU,SHB,OTU.SHB,0.0182
111797,OTU,LBL,OTU.LBL,0.0175
111798,OTU,ZEU,OTU.ZEU,0.0247
111799,OTU,BOJ,OTU.BOJ,0.0101
111800,OTU,MTO,OTU.MTO,0.0058
111801,OTU,CRT,OTU.CRT,0
111802,OTU,BLN,OTU.BLN,0.0152
111803,OTU,ATW,OTU.ATW,0.0038
111804,OTU,DOU,OTU.DOU,0
111805,OTU,CEM,OTU.CEM,0
111806,OTU,UNK1241,OTU.UNK1241,0
111807,OTU,UNK1522,OTU.UNK1522,0
111808,OTU,UNK1528,OTU.UNK1528,0
111809,OTU,SIZ,OTU.SIZ,0
111810,OTU,PMN,OTU.PMN,0
111811,OTU,TUS,OTU.TUS,0.0469
111812,OTU,RPC,OTU.RPC,0.0075
111813,OTU,PSP,OTU.PSP,0
111814,OTU,RLF,OTU.RLF,0
111815,OTU,TAS,OTU.TAS,0
111816,OTU,PLS,OTU.PLS,0
111817,OTU,HFT,OTU.HFT,0
111818,OTU,KEE,OTU.KEE,0
111819,OTU,DPL,OTU.DPL,0.0402
111820,OTU,PMT,OTU.PMT,0
111821,OTU,HYP,OTU.HYP,0
111822,OTU,DCK,OTU.DCK,0
111823,OTU,DOP,OTU.DOP,0.0036
111824,OTU,UNK1518,OTU.UNK1518,0
111825,OTU,ACF,OTU.ACF,0
111826,OTU,PPP,OTU.PPP,0.0197
111827,OTU,WAG,OTU.WAG,0
111828,OTU,FIA,OTU.FIA,0
111829,OTU,MDH,OTU.MDH,0
111830,OTU,VES,OTU.VES,0.0049
111831,OTU,FNZ,OTU.FNZ,0
111832,OTU,DKY,OTU.DKY,0
111833,KIT,COO,KIT.COO,0
111834,KIT,KER,KIT.KER,0
111835,KIT,ABC,KIT.ABC,0.0083
111836,KIT,ANE,KIT.ANE,0
111837,KIT,BRS,KIT.BRS,0.0182
111838,KIT,DCH,KIT.DCH,0.002
111839,KIT,GUP,KIT.GUP,0
111840,KIT,KOK,KIT.KOK,0
111841,KIT,NOE,KIT.NOE,0.0232
111842,KIT,SIT,KIT.SIT,0.0354
111843,KIT,ANV,KIT.ANV,0
111844,KIT,YOB,KIT.YOB,0
111845,KIT,GUM,KIT.GUM,0
111846,KIT,KAI,KIT.KAI,0.0013
111847,KIT,HUB,KIT.HUB,0.0198
111848,KIT,TUL,KIT.TUL,0.0031
111849,KIT,LAS,KIT.LAS,0
111850,KIT,POU,KIT.POU,0
111851,KIT,SPE,KIT.SPE,0.0011
111852,KIT,LNT,KIT.LNT,0.0032
111853,KIT,ZEP,KIT.ZEP,0
111854,KIT,EDE,KIT.EDE,0.0109
111855,KIT,SKF,KIT.SKF,0
111856,KIT,TUN,KIT.TUN,0
111857,KIT,HOW,KIT.HOW,0
111858,KIT,SUR,KIT.SUR,0.007
111859,KIT,MNS,KIT.MNS,0.0971
111860,KIT,CHC,KIT.CHC,0
111861,KIT,TTM,KIT.TTM,0
111862,KIT,TOG,KIT.TOG,0
111863,KIT,PWE,KIT.PWE,0.0224
111864,KIT,FNT,KIT.FNT,0
111865,KIT,BSC,KIT.BSC,0.0197
111866,KIT,UNK1444,KIT.UNK1444,0
111867,KIT,CZA,KIT.CZA,0.0288
111868,KIT,PRN,KIT.PRN,0
111869,KIT,ATC,KIT.ATC,0
111870,KIT,FIE,KIT.FIE,0
111871,KIT,TEK,KIT.TEK,0
111872,KIT,LOO,KIT.LOO,0.0016
111873,KIT,APS,KIT.APS,0
111874,KIT,HNR,KIT.HNR,0
111875,KIT,UNK1448,KIT.UNK1448,0.0062
111876,KIT,UNK1460,KIT.UNK1460,0.0071
111877,KIT,UNK1437,KIT.UNK1437,0
111878,KIT,TDL,KIT.TDL,0
111879,KIT,SBB,KIT.SBB,0
111880,KIT,JAC,KIT.JAC,0
111881,KIT,VCN,KIT.VCN,0
111882,KIT,LIT,KIT.LIT,0.02
111883,KIT,PDT,KIT.PDT,0
111884,KIT,DUC,KIT.DUC,0.0142
111885,KIT,FKY,KIT.FKY,0
111886,KIT,WHT,KIT.WHT,0
111887,KIT,BRA,KIT.BRA,0
111888,KIT,HFF,KIT.HFF,0
111889,KIT,FUF,KIT.FUF,0
111890,KIT,UNK1442,KIT.UNK1442,0.0025
111891,KIT,PBL,KIT.PBL,0
111892,KIT,PHA,KIT.PHA,0.0568
111893,KIT,DEU,KIT.DEU,0.016
111894,KIT,ESP,KIT.ESP,0
111895,KIT,DUR1,KIT.DUR1,0.0294
111896,KIT,YEL1,KIT.YEL1,0
111897,KIT,SLT1,KIT.SLT1,0
111898,KIT,GLX,KIT.GLX,0
111899,KIT,GOD,KIT.GOD,0.0173
111900,KIT,WPY,KIT.WPY,0
111901,KIT,FRK,KIT.FRK,0
111902,KIT,MTZ,KIT.MTZ,0.0423
111903,KIT,RGA,KIT.RGA,0
111904,KIT,SCM,KIT.SCM,0.008
111905,KIT,SVD,KIT.SVD,0.0143
111906,KIT,KAH,KIT.KAH,0.0045
111907,KIT,ALB,KIT.ALB,0.4856
111908,KIT,KNG,KIT.KNG,0.0195
111909,KIT,WES,KIT.WES,0.0164
111910,KIT,WHZ,KIT.WHZ,0.0172
111911,KIT,ORL,KIT.ORL,0.0039
111912,KIT,1AX,KIT.1AX,0
111913,KIT,PAX,KIT.PAX,0.0002
111914,KIT,UNK1531,KIT.UNK1531,0
111915,KIT,TMK,KIT.TMK,0
111916,KIT,SWB,KIT.SWB,0
111917,KIT,CYS,KIT.CYS,0
111918,KIT,ALP,KIT.ALP,0
111919,KIT,UNK1533,KIT.UNK1533,0
111920,KIT,TWX,KIT.TWX,0
111921,KIT,NAU,KIT.NAU,0
111922,KIT,VLT,KIT.VLT,0
111923,KIT,DD,KIT.DD,0
111924,KIT,QUT,KIT.QUT,0.0032
111925,KIT,HNK,KIT.HNK,0.0183
111926,KIT,BHM,KIT.BHM,0
111927,KIT,DMK,KIT.DMK,0
111928,KIT,OLP,KIT.OLP,0
111929,KIT,FLF,KIT.FLF,0.0104
111930,KIT,UNK1426,KIT.UNK1426,0
111931,KIT,FAU,KIT.FAU,0.0108
111932,KIT,SMM,KIT.SMM,0
111933,KIT,DAL,KIT.DAL,0
111934,KIT,DPS,KIT.DPS,0
111935,KIT,AZU,KIT.AZU,0
111936,KIT,BIN,KIT.BIN,0
111937,KIT,GDO,KIT.GDO,0
111938,KIT,UNK1519,KIT.UNK1519,0.0056
111939,KIT,JND,KIT.JND,0
111940,KIT,HAT,KIT.HAT,0
111941,KIT,SNV,KIT.SNV,0
111942,KIT,GRF,KIT.GRF,0
111943,KIT,MEO,KIT.MEO,0
111944,KIT,GBI,KIT.GBI,0
111945,BLB,COO,BLB.COO,0
111946,BLB,KER,BLB.KER,0
111947,BLB,ABC,BLB.ABC,0
111948,BLB,ANE,BLB.ANE,0
111949,BLB,BRS,BLB.BRS,0.0052
111950,BLB,DCH,BLB.DCH,0
111951,BLB,GUP,BLB.GUP,0
111952,BLB,KOK,BLB.KOK,0
111953,BLB,NOE,BLB.NOE,0.0333
111954,BLB,SIT,BLB.SIT,0.0107
111955,BLB,ANV,BLB.ANV,0.0038
111956,BLB,YOB,BLB.YOB,0
111957,BLB,GUM,BLB.GUM,0
111958,BLB,KAI,BLB.KAI,0.0227
111959,BLB,HUB,BLB.HUB,0.3104
111960,BLB,TUL,BLB.TUL,0.0189
111961,BLB,LAS,BLB.LAS,0
111962,BLB,POU,BLB.POU,0
111963,BLB,SPE,BLB.SPE,0
111964,BLB,LNT,BLB.LNT,0.0048
111965,BLB,ZEP,BLB.ZEP,0
111966,BLB,EDE,BLB.EDE,0.0167
111967,BLB,SKF,BLB.SKF,0
111968,BLB,TUN,BLB.TUN,0.0025
111969,BLB,HOW,BLB.HOW,0
111970,BLB,SUR,BLB.SUR,0
111971,BLB,MNS,BLB.MNS,0.0569
111972,BLB,CHC,BLB.CHC,0
111973,BLB,TTM,BLB.TTM,0
111974,BLB,TOG,BLB.TOG,0
111975,BLB,PWE,BLB.PWE,0.0383
111976,BLB,FNT,BLB.FNT,0
111977,BLB,BSC,BLB.BSC,0.0181
111978,BLB,UNK1444,BLB.UNK1444,0.0031
111979,BLB,CZA,BLB.CZA,0.0166
111980,BLB,PRN,BLB.PRN,0
111981,BLB,ATC,BLB.ATC,0
111982,BLB,FIE,BLB.FIE,0
111983,BLB,TEK,BLB.TEK,0
111984,BLB,LOO,BLB.LOO,0
111985,BLB,APS,BLB.APS,0.0181
111986,BLB,HNR,BLB.HNR,0
111987,BLB,UNK1448,BLB.UNK1448,0
111988,BLB,UNK1460,BLB.UNK1460,0
111989,BLB,UNK1437,BLB.UNK1437,0
111990,BLB,TDL,BLB.TDL,0
111991,BLB,SBB,BLB.SBB,0.0022
111992,BLB,JAC,BLB.JAC,0
111993,BLB,VCN,BLB.VCN,0.0054
111994,BLB,LIT,BLB.LIT,0
111995,BLB,PDT,BLB.PDT,0
111996,BLB,DUC,BLB.DUC,0
111997,BLB,FKY,BLB.FKY,0
111998,BLB,WHT,BLB.WHT,0
111999,BLB,BRA,BLB.BRA,0
112000,BLB,HFF,BLB.HFF,0.0044
112001,BLB,FUF,BLB.FUF,0
112002,BLB,UNK1442,BLB.UNK1442,0
112003,BLB,PBL,BLB.PBL,0
112004,BLB,PHA,BLB.PHA,0.0666
112005,BLB,DEU,BLB.DEU,0
112006,BLB,ESP,BLB.ESP,0.0184
112007,BLB,DUR1,BLB.DUR1,0
112008,BLB,YEL1,BLB.YEL1,0
112009,BLB,SLT1,BLB.SLT1,0.04
112010,BLB,GLX,BLB.GLX,0.0216
112011,BLB,GOD,BLB.GOD,0.0182
112012,BLB,WPY,BLB.WPY,0
112013,BLB,FRK,BLB.FRK,0.012
112014,BLB,MTZ,BLB.MTZ,0
112015,BLB,RGA,BLB.RGA,0
112016,BLB,SCM,BLB.SCM,0
112017,BLB,SVD,BLB.SVD,0.0241
112018,BLB,KAH,BLB.KAH,0.017
112019,BLB,ALB,BLB.ALB,0.0745
112020,BLB,KNG,BLB.KNG,0.0104
112021,BLB,WES,BLB.WES,0.0241
112022,BLB,WHZ,BLB.WHZ,0
112023,BLB,ORL,BLB.ORL,0
112024,BLB,1AX,BLB.1AX,0
112025,BLB,PAX,BLB.PAX,0.0077
112026,BLB,UNK1531,BLB.UNK1531,0
112027,BLB,TMK,BLB.TMK,0.0222
112028,BLB,SWB,BLB.SWB,0
112029,BLB,CYS,BLB.CYS,0
112030,BLB,ALP,BLB.ALP,0
112031,BLB,UNK1533,BLB.UNK1533,0
112032,BLB,TWX,BLB.TWX,0.0196
112033,BLB,NAU,BLB.NAU,0
112034,BLB,VLT,BLB.VLT,0
112035,BLB,DD,BLB.DD,0
112036,BLB,QUT,BLB.QUT,0
112037,BLB,HNK,BLB.HNK,0.0554
112038,BLB,BHM,BLB.BHM,0
112039,BLB,DMK,BLB.DMK,0
112040,BLB,OLP,BLB.OLP,0
112041,BLB,FLF,BLB.FLF,0
112042,BLB,UNK1426,BLB.UNK1426,0
112043,BLB,FAU,BLB.FAU,0.0134
112044,BLB,SMM,BLB.SMM,0
112045,BLB,DAL,BLB.DAL,0.0048
112046,BLB,DPS,BLB.DPS,0
112047,BLB,AZU,BLB.AZU,0
112048,BLB,BIN,BLB.BIN,0
112049,BLB,GDO,BLB.GDO,0.0359
112050,BLB,UNK1519,BLB.UNK1519,0.0147
112051,BLB,JND,BLB.JND,0
112052,BLB,HAT,BLB.HAT,0.0239
